云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1412080904452448256|消费|117680|0|2021-07-06 00:08:23|21070601297252899|117680|122104500001041634|471|0|0|0|||||||微信支付|o2mUlw****OTvA|-|||
1412086977435541504|消费|294000|0|2021-07-06 00:32:35|21070602745255803|294000|122104500001041641|1176|0|0|0|||||||微信支付|o2mUlw****Y0a8|-|||
1412109194605113344|平台转账|9345357|0|2021-07-06 02:00:42|4157d6fc-d060-49de-9dd1-60f2c67a275b|0||0|0|0|0||||||||||||
1412109196157001728|平台转账|5932255|0|2021-07-06 02:00:42|5fc91f14-d189-4af8-94f2-9a7b91075f81|0||0|0|0|0||||||||||||
1412109198094770176|平台转账|12641442|0|2021-07-06 02:00:43|b52e4b4e-ad82-4896-8c57-f3c69f091a04|0||0|0|0|0||||||||||||
1412109199634079744|平台转账|4868509|0|2021-07-06 02:00:43|d0bf4a01-c0c6-46b4-a758-f993357fceae|0||0|0|0|0||||||||||||
1412109200984653824|平台转账|13699839|0|2021-07-06 02:00:43|998c8799-c686-407b-a815-41f75077a958|0||0|0|0|0||||||||||||
1412109202138083328|平台转账|11512382|0|2021-07-06 02:00:44|612dfab1-08e2-4a1c-8273-b73c3f12a4a3|0||0|0|0|0||||||||||||
1412109203354423296|平台转账|17206750|0|2021-07-06 02:00:44|1e3d0b86-de59-4077-af4d-d70e69d61bc7|0||0|0|0|0||||||||||||
1412109204809846784|平台转账|9323088|0|2021-07-06 02:00:44|4cf6ecb8-4992-4077-82e8-249a5725ffb6|0||0|0|0|0||||||||||||
1412109206328193024|平台转账|3561483|0|2021-07-06 02:00:45|36dc0fe3-55e2-4769-9940-f23863be4eec|0||0|0|0|0||||||||||||
1412109207821369344|平台转账|56214|0|2021-07-06 02:00:45|35e8e20d-4298-4964-aeee-d0d748f14b04|0||0|0|0|0||||||||||||
1412109209893355520|平台转账|2851458|0|2021-07-06 02:00:46|9d36fe0c-a2e0-4b58-9922-5b77324e2abe|0||0|0|0|0||||||||||||
1412109211474604032|平台转账|707200|0|2021-07-06 02:00:46|511fd0d3-6be6-4d03-a48e-6acd0812be7e|0||0|0|0|0||||||||||||
1412109212841943040|平台转账|875284|0|2021-07-06 02:00:46|ca6119d0-f8ac-4251-9b70-d5a723287b1f|0||0|0|0|0||||||||||||
1412109214486114304|平台转账|19322|0|2021-07-06 02:00:47|a114375b-16fc-457f-b11f-03312a24cbcf|0||0|0|0|0||||||||||||
1412109215702462464|平台转账|40995|0|2021-07-06 02:00:47|34bd190a-105b-44b3-a458-0963639f1cf2|0||0|0|0|0||||||||||||
1412109217132724224|平台转账|13612507|0|2021-07-06 02:00:47|1ce0134b-4c14-4090-b542-c31079f1201c|0||0|0|0|0||||||||||||
1412109218730749952|平台转账|175196|0|2021-07-06 02:00:48|94767356-6b2f-461d-9c92-4649fc088ec2|0||0|0|0|0||||||||||||
1412109220253282304|平台转账|349118|0|2021-07-06 02:00:48|790d2960-2de4-48e4-a725-f61f2f52e18b|0||0|0|0|0||||||||||||
1412109221993910272|平台转账|263243|0|2021-07-06 02:00:48|7a06eb44-1299-4735-989f-44e7ec042072|0||0|0|0|0||||||||||||
1412109223529033728|平台转账|3135720|0|2021-07-06 02:00:49|ce075cac-aa53-4b3c-a2ff-d2418de3fd84|0||0|0|0|0||||||||||||
1412109224971878400|平台转账|10510567|0|2021-07-06 02:00:49|d7e63b3b-1506-4ae4-8d76-ffe6f7f84d41|0||0|0|0|0||||||||||||
1412109226515374080|平台转账|934879|0|2021-07-06 02:00:50|100b8def-7cdc-4c17-94e6-6c46abf58825|0||0|0|0|0||||||||||||
1412109227870138368|平台转账|1770470|0|2021-07-06 02:00:50|d8883424-9224-4f0b-bc0b-ff0ed1b66675|0||0|0|0|0||||||||||||
1412126021515223040|消费|53940|0|2021-07-06 03:07:39|21070612054256849|53940|122104500001041642|216|0|0|0|||||||微信支付|o2mUlw****SFDE|-|||
1412146571675443200|消费|70100|0|2021-07-06 04:29:23|21070616953256013|70100|122104500001041643|280|0|0|0|||||||微信支付|o2mUlw****rKdQ|-|||
1412157535560941568|消费|51000|0|2021-07-06 05:12:57|21070619567251212|51000|122104500001041644|204|0|0|0|||||||微信支付|o2mUlw****gnQU|-|||
1412175872282075136|消费|152000|0|2021-07-06 06:25:46|21070623939258055|152000|122104500001041645|608|0|0|0|||||||微信支付|o2mUlw****bHxI|-|||
1412178981804838912|消费|51940|0|2021-07-06 06:38:06|21070624680256759|51940|122104500001041646|208|0|0|0|||||||微信支付|o2mUlw****UgZ8|-|||
1412180305594294272|消费|294000|0|2021-07-06 06:43:27|21070624996254528|294000|122104500001041647|1176|0|0|0|||||||微信支付|o2mUlw****-ACo|-|||
1412180550214500352|消费|53940|0|2021-07-06 06:44:26|21070625054250169|53940|122104500001041648|216|0|0|0|||||||微信支付|o2mUlw****ioJE|-|||
1412180815055433728|消费|53940|0|2021-07-06 06:45:37|21070625117254537|53940|122104500001041649|216|0|0|0|||||||微信支付|o2mUlw****ioJE|-|||
1412184327080386560|消费|13800|0|2021-07-06 06:59:21|21070625955252089|13800|122104500001041650|55|0|0|0|||||||微信支付|o2mUlw****Gv8c|-|||
1412186438589497344|消费|53800|0|2021-07-06 07:07:48|21070626458252452|53800|122104500001041652|215|0|0|0|||||||微信支付|o2mUlw****oYxk|-|||
1412187381980733440|消费|157500|0|2021-07-06 07:11:31|21070626683253772|157500|122104500001041653|630|0|0|0|||||||微信支付|o2mUlw****Jez8|信用卡|||
1412187713251057664|消费|161820|0|2021-07-06 07:12:48|21070626762255189|161820|122104500001041654|647|0|0|0|||||||微信支付|o2mUlw****QjF0|-|||
1412188732257210368|消费|53940|0|2021-07-06 07:16:52|21070627005255650|53940|122104500001041657|216|0|0|0|||||||微信支付|o2mUlw****K1qU|-|||
1412191584170029056|消费|152580|0|2021-07-06 07:28:10|21070627685254628|152580|122104500001041660|610|0|0|0|||||||微信支付|o2mUlw****JHls|-|||
1412192843312664576|消费|53940|0|2021-07-06 07:33:11|21070627985257837|53940|122104500001041663|216|0|0|0|||||||微信支付|o2mUlw****YchM|-|||
1412193157021450240|消费|387000|0|2021-07-06 07:34:29|21070628060258707|387000|122104500001041664|1548|0|0|0|||||||微信支付|o2mUlw****EdV4|-|||
1412193202886160384|消费|161820|0|2021-07-06 07:34:37|21070628071258809|161820|122104500001041665|647|0|0|0|||||||微信支付|o2mUlw****wujQ|-|||
1412193360323551232|消费|53940|0|2021-07-06 07:35:17|21070628108251638|53940|122104500001041666|216|0|0|0|||||||微信支付|o2mUlw****BVCE|-|||
1412193417093459968|消费|11640|0|2021-07-06 07:35:27|21070628122259328|11640|122104500001041667|47|0|0|0|||||||微信支付|o2mUlw****nmDc|信用卡|||
1412194043852496896|消费|52940|0|2021-07-06 07:37:57|21070628271256690|52940|122104500001041668|212|0|0|0|||||||微信支付|o2mUlw****czuo|信用卡|||
1412194624092508160|消费|52500|0|2021-07-06 07:40:20|21070628409258257|52500|122104500001041669|210|0|0|0|||||||微信支付|o2mUlw****OiKk|-|||
1412195094097825792|消费|53940|0|2021-07-06 07:42:09|21070628522258408|53940|122104500001041670|216|0|0|0|||||||微信支付|o2mUlw****EOxY|信用卡|||
1412196250521976832|消费|61900|0|2021-07-06 07:46:44|21070628797256142|61900|122104500001041671|248|0|0|0|||||||微信支付|o2mUlw****3sHs|-|||
1412196363810115584|消费|53940|0|2021-07-06 07:47:11|21070628824255267|53940|122104500001041672|216|0|0|0|||||||微信支付|o2mUlw****yv9o|-|||
