云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1410994889646157824|消费|129000|0|2021-07-03 00:12:59|21070342371251234|129000|122104500001037144|516|0|0|0|||||||微信支付|o2mUlw****C3Z8|-|||
1410996334906843136|消费|61800|0|2021-07-03 00:18:43|21070342715255130|61800|122104500001037145|247|0|0|0|||||||微信支付|o2mUlw****A4YQ|-|||
1410996595926777856|退款|116800|0|2021-07-03 00:19:39|21070342777251635|116800|122104500001037146|-467|0|0|0|||||21070233672256840|1410958405706715136|微信退货|000000|-|||
1411002870093848576|消费|129000|0|2021-07-03 00:44:43|21070344273253372|129000|122104500001037147|516|0|0|0|||||||微信支付|o2mUlw****OEX0|-|||
1411021603520651264|消费|12000|0|2021-07-03 01:59:08|21070348740252372|12000|122104500001037148|48|0|0|0|||||||微信支付|o2mUlw****jtjE|-|||
1411022028072304640|平台转账|15560359|0|2021-07-03 02:00:41|d883efe3-b401-4682-bfe2-e9d93622bfdf|0||0|0|0|0||||||||||||
1411022029569658880|平台转账|5254533|0|2021-07-03 02:00:42|2a92dc88-5863-42f1-a1b2-5b63194d2116|0||0|0|0|0||||||||||||
1411022031020888064|平台转账|11762710|0|2021-07-03 02:00:42|dbb91f56-c471-40ac-9618-78ed2137a6e5|0||0|0|0|0||||||||||||
1411022032782499840|平台转账|6125212|0|2021-07-03 02:00:42|97a38430-4e84-42dc-a90e-867fd7399ea6|0||0|0|0|0||||||||||||
1411022034456027136|平台转账|8526067|0|2021-07-03 02:00:43|b2111c33-e451-4d5e-b2e7-53455412b999|0||0|0|0|0||||||||||||
1411022036121161728|平台转账|8518324|0|2021-07-03 02:00:43|11e611cb-1829-4d2d-a145-346a13dedee3|0||0|0|0|0||||||||||||
1411022039136870400|平台转账|13605707|0|2021-07-03 02:00:44|fe39f590-ba9b-425f-952d-5d321a79b795|0||0|0|0|0||||||||||||
1411022040982364160|平台转账|11934750|0|2021-07-03 02:00:44|4f32021a-b70c-42eb-9174-27bd17609f6e|0||0|0|0|0||||||||||||
1411022042605563904|平台转账|3286189|0|2021-07-03 02:00:45|f3190e91-cbb9-4773-a3d0-74547dbda6f7|0||0|0|0|0||||||||||||
1411022044316839936|平台转账|73510|0|2021-07-03 02:00:45|6362dec5-3cd7-442e-8da5-11ecdee06fda|0||0|0|0|0||||||||||||
1411022045654814720|平台转账|3424496|0|2021-07-03 02:00:45|7d931e81-3a70-4ea9-8e44-316d598e4909|0||0|0|0|0||||||||||||
1411022047445794816|平台转账|252585|0|2021-07-03 02:00:46|a02969cd-8029-44f8-be35-bef0c50c3729|0||0|0|0|0||||||||||||
1411022049081565184|平台转账|9398202|0|2021-07-03 02:00:46|7201b57f-98a6-40e7-a485-0cdc7923e21a|0||0|0|0|0||||||||||||
1411022050474074112|平台转账|189040|0|2021-07-03 02:00:47|f17930eb-8a71-428f-b0eb-0af783df313b|0||0|0|0|0||||||||||||
1411022052000804864|平台转账|144967|0|2021-07-03 02:00:47|628fbf5c-8822-4f40-8d2e-c60724d0d919|0||0|0|0|0||||||||||||
1411022053288448000|平台转账|4345908|0|2021-07-03 02:00:47|c6a1663c-d739-4ca6-b98b-57b0bef4a2e3|0||0|0|0|0||||||||||||
1411022055045865473|平台转账|11445655|0|2021-07-03 02:00:48|78aa090e-7cae-4cc9-9383-8777953f0b2e|0||0|0|0|0||||||||||||
1411067610975444992|消费|45000|0|2021-07-03 05:01:56|21070359709254752|45000|122104500001037149|180|0|0|0|||||||微信支付|o2mUlw****ghZc|-|||
1411068021165793280|消费|31600|0|2021-07-03 05:03:44|21070359807256686|31600|122104500001037150|126|0|0|0|||||||微信支付|o2mUlw****FrSo|-|||
1411072908305907712|消费|129000|0|2021-07-03 05:22:58|21070360972255727|129000|122104500001037151|516|0|0|0|||||||微信支付|o2mUlw****7m_k|-|||
1411081082442366976|消费|107880|0|2021-07-03 05:55:26|21070362921250999|107880|122104500001037152|432|0|0|0|||||||微信支付|o2mUlw****1Ro0|-|||
1411087704598261760|消费|40460|0|2021-07-03 06:21:47|21070364499252212|40460|122104500001037153|162|0|0|0|||||||微信支付|o2mUlw****b4QU|-|||
1411089511269535744|消费|53940|0|2021-07-03 06:28:57|21070364930250156|53940|122104500001037154|216|0|0|0|||||||微信支付|o2mUlw****3r60|-|||
1411090399346307072|消费|74800|0|2021-07-03 06:32:30|21070365142253199|74800|122104500001037155|299|0|0|0|||||||微信支付|o2mUlw****wV0c|-|||
1411099033061044224|消费|29300|0|2021-07-03 07:06:51|21070367200250189|29300|122104500001037173|117|0|0|0|||||||微信支付|o2mUlw****bGMw|-|||
1411099041772613632|消费|26370|0|2021-07-03 07:06:52|21070367202251314|26370|122104500001037174|105|0|0|0|||||||微信支付|o2mUlw****Npio|-|||
1411099888023769088|消费|16000|0|2021-07-03 07:10:12|21070367404256413|16000|122104500001037176|64|0|0|0|||||||微信支付|o2mUlw****aVO0|-|||
1411100476346208256|消费|45600|0|2021-07-03 07:12:33|21070367544256689|45600|122104500001037177|182|0|0|0|||||||微信支付|o2mUlw****sqMQ|-|||
1411101730489249792|消费|53940|0|2021-07-03 07:17:29|21070367844258639|53940|122104500001037178|216|0|0|0|||||||微信支付|o2mUlw****CyWU|-|||
1411102008441585664|消费|49540|0|2021-07-03 07:18:40|21070367910253088|49540|122104500001037179|198|0|0|0|||||||微信支付|o2mUlw****U37I|-|||
1411104096143806464|消费|53940|0|2021-07-03 07:27:03|21070368408256541|53940|122104500001037180|216|0|0|0|||||||微信支付|o2mUlw****0b_M|-|||
1411104776279564288|消费|135060|0|2021-07-03 07:29:43|21070368569255666|135060|122104500001037181|540|0|0|0|||||||微信支付|o2mUlw****lk8I|-|||
1411107201224806400|消费|146000|0|2021-07-03 07:39:21|21070369148259809|146000|122104500001037182|584|0|0|0|||||||微信支付|o2mUlw****IxDc|-|||
1411107819939176448|消费|10000|0|2021-07-03 07:41:41|21070369295256866|10000|122104500001037183|40|0|0|0|||||||微信支付|o2mUlw****4S90|-|||
1411107999593795584|消费|47508|0|2021-07-03 07:42:28|21070369338251346|47508|122104500001037184|190|0|0|0|||||||微信支付|o2mUlw****SFbk|-|||
1411108203520864256|消费|53940|0|2021-07-03 07:43:12|21070369387253680|53940|122104500001037185|216|0|0|0|||||||微信支付|o2mUlw****Fv94|-|||
1411108488125358080|消费|129000|0|2021-07-03 07:44:20|21070369455255614|129000|122104500001037186|516|0|0|0|||||||微信支付|o2mUlw****8GZg|-|||
1411109881141805056|消费|161820|0|2021-07-03 07:50:02|21070369787252228|161820|122104500001037188|647|0|0|0|||||||微信支付|o2mUlw****sfGw|-|||
1411109926553530368|消费|161820|0|2021-07-03 07:50:06|21070369797254797|161820|122104500001037189|647|0|0|0|||||||微信支付|o2mUlw****ERHs|-|||
1411111324338888704|消费|70000|0|2021-07-03 07:55:38|21070370131258383|70000|122104500001037190|280|0|0|0|||||||微信支付|o2mUlw****h6PI|-|||
1411112572249186304|消费|15400|0|2021-07-03 08:00:38|21070370428256370|15400|122104500001037191|62|0|0|0|||||||微信支付|o2mUlw****MbEw|-|||
1411113303547068416|消费|52500|0|2021-07-03 08:03:31|21070370603254966|52500|122104500001037192|210|0|0|0|||||||微信支付|o2mUlw****25Gg|-|||
1411113606749097984|消费|161820|0|2021-07-03 08:04:41|21070370675257252|161820|122104500001037193|647|0|0|0|||||||微信支付|o2mUlw****Rz7Q|-|||
1411114347622567936|消费|53940|0|2021-07-03 08:07:41|21070370852254255|53940|122104500001037194|216|0|0|0|||||||微信支付|o2mUlw****inuA|-|||
1411114440094392320|消费|51200|0|2021-07-03 08:08:01|21070370874259248|51200|122104500001037195|205|0|0|0|||||||微信支付|o2mUlw****BYfg|-|||
1411114496755253248|消费|53940|0|2021-07-03 08:08:14|21070370887252037|53940|122104500001037196|216|0|0|0|||||||微信支付|o2mUlw****vCko|-|||
1411114568469450752|消费|61900|0|2021-07-03 08:08:39|21070370904254575|61900|122104500001037197|248|0|0|0|||||||微信支付|o2mUlw****PkS8|-|||
1411114608109830144|消费|15400|0|2021-07-03 08:08:41|21070370914259191|15400|122104500001037198|62|0|0|0|||||||微信支付|o2mUlw****KIp8|-|||
1411114655375441920|消费|61900|0|2021-07-03 08:08:52|21070370925252823|61900|122104500001037200|248|0|0|0|||||||微信支付|o2mUlw****BxIY|-|||
1411114615345000448|消费|161820|0|2021-07-03 08:08:55|21070370915251061|161820|122104500001037199|647|0|0|0|||||||微信支付|o2mUlw****VYnc|-|||
1411115268012249088|消费|21540|0|2021-07-03 08:11:20|21070371071259642|21540|122104500001037201|86|0|0|0|||||||微信支付|o2mUlw****VQ4w|-|||
1411115366532259840|消费|53940|0|2021-07-03 08:11:44|21070371095258451|53940|122104500001037202|216|0|0|0|||||||微信支付|o2mUlw****Hc7k|-|||
1411115738319556608|消费|53940|0|2021-07-03 08:13:13|21070371183259952|53940|122104500001037203|216|0|0|0|||||||微信支付|o2mUlw****nBzg|-|||
1411115862521294848|消费|51500|0|2021-07-03 08:13:44|21070371213253738|51500|122104500001037204|206|0|0|0|||||||微信支付|o2mUlw****8-1o|-|||
1411115932926873600|消费|61800|0|2021-07-03 08:13:58|21070371230257710|61800|122104500001037205|247|0|0|0|||||||微信支付|o2mUlw****H36g|-|||
1411116551792238592|消费|387000|0|2021-07-03 08:16:22|21070371377251867|387000|122104500001037206|1548|0|0|0|||||||微信支付|o2mUlw****MbzM|-|||
1411116672479137792|消费|83400|0|2021-07-03 08:16:54|21070371406250754|83400|122104500001037208|334|0|0|0|||||||微信支付|o2mUlw****fZtE|-|||
1411116661343272960|消费|70100|0|2021-07-03 08:16:55|21070371403251415|70100|122104500001037207|280|0|0|0|||||||微信支付|o2mUlw****4ZUs|信用卡|||
1411116867455553536|消费|16500|0|2021-07-03 08:17:42|21070371452250892|16500|122104500001037209|66|0|0|0|||||||微信支付|o2mUlw****6v9E|-|||
1411117158343127040|消费|22000|0|2021-07-03 08:18:50|21070371522257800|22000|122104500001037210|88|0|0|0|||||||微信支付|o2mUlw****0P0c|-|||
1411117869994872832|消费|109720|0|2021-07-03 08:21:43|21070371691253344|109720|122104500001037211|439|0|0|0|||||||微信支付|o2mUlw****q_DQ|-|||
1411118678954491904|消费|161820|0|2021-07-03 08:24:57|21070371884252638|161820|122104500001037212|647|0|0|0|||||||微信支付|o2mUlw****QskY|信用卡|||
1411118800371200000|消费|14570|0|2021-07-03 08:25:20|21070371913255895|14570|122104500001037213|58|0|0|0|||||||微信支付|o2mUlw****75wI|-|||
1411118904473821184|消费|10800|0|2021-07-03 08:25:45|21070371938253246|10800|122104500001037214|43|0|0|0|||||||微信支付|o2mUlw****myko|-|||
1411118915169292288|消费|40460|0|2021-07-03 08:25:49|21070371940256113|40460|122104500001037215|162|0|0|0|||||||微信支付|o2mUlw****TGn0|-|||
1411118933758455808|消费|107880|0|2021-07-03 08:25:53|21070371945259974|107880|122104500001037217|432|0|0|0|||||||微信支付|o2mUlw****-sJ0|-|||
1411118932269469696|消费|15400|0|2021-07-03 08:25:56|21070371945258764|15400|122104500001037216|62|0|0|0|||||||微信支付|o2mUlw****0Dbk|-|||
1411119171604852736|消费|105000|0|2021-07-03 08:26:46|21070372002256799|105000|122104500001037218|420|0|0|0|||||||微信支付|o2mUlw****ZxuI|-|||
1411119463650050048|消费|161820|0|2021-07-03 08:28:08|21070372071256513|161820|1411119463650050048D1|421|0|0|0|||||||代收|||||
1411119770832474112|消费|161820|0|2021-07-03 08:29:13|21070372145251862|161820|122104500001037219|647|0|0|0|||||||微信支付|o2mUlw****erHY|-|||
1411119907101220864|消费|53940|0|2021-07-03 08:29:42|21070372177252126|53940|122104500001037220|216|0|0|0|||||||微信支付|o2mUlw****tJf8|-|||
1411120104032178176|消费|98000|0|2021-07-03 08:30:38|21070372224258394|98000|122104500001037221|392|0|0|0|||||||微信支付|o2mUlw****o0Vo|-|||
1411120343975731200|消费|53940|0|2021-07-03 08:31:33|21070372281252936|53940|122104500001037222|216|0|0|0|||||||微信支付|o2mUlw****jKAg|-|||
1411120378608107520|消费|53940|0|2021-07-03 08:31:37|21070372290252567|53940|122104500001037223|216|0|0|0|||||||微信支付|o2mUlw****bx54|-|||
1411120401697738752|消费|12800|0|2021-07-03 08:31:41|21070372295255695|12800|122104500001037224|51|0|0|0|||||||微信支付|o2mUlw****KUgU|-|||
1411121012476489728|消费|53940|0|2021-07-03 08:34:14|21070372441257352|53940|122104500001037226|216|0|0|0|||||||微信支付|o2mUlw****kQBU|-|||
1411121058370555904|消费|53940|0|2021-07-03 08:34:18|21070372452253886|53940|122104500001037227|216|0|0|0|||||||微信支付|o2mUlw****iBrs|-|||
1411121084605927424|消费|107880|0|2021-07-03 08:34:24|21070372458257293|107880|122104500001037228|432|0|0|0|||||||微信支付|o2mUlw****ZCLM|-|||
1411121369541787648|消费|70000|0|2021-07-03 08:35:47|21070372526255083|70000|122104500001037229|280|0|0|0|||||||微信支付|o2mUlw****xLds|-|||
1411121796823912448|消费|113050|0|2021-07-03 08:37:15|21070372627253852|113050|122104500001037231|452|0|0|0|||||||微信支付|o2mUlw****-vng|-|||
1411121794189897728|消费|77640|0|2021-07-03 08:37:16|21070372627255712|77640|122104500001037230|311|0|0|0|||||||微信支付|o2mUlw****qHio|-|||
1411121997059993600|消费|28500|0|2021-07-03 08:38:02|21070372675251093|28500|122104500001037232|114|0|0|0|||||||微信支付|o2mUlw****lujw|-|||
1411122003762487296|消费|196000|0|2021-07-03 08:38:03|21070372677250003|196000|122104500001037233|784|0|0|0|||||||微信支付|o2mUlw****XH-w|-|||
1411122062793129984|消费|21600|0|2021-07-03 08:38:18|21070372691250965|21600|122104500001037234|86|0|0|0|||||||微信支付|o2mUlw****bAzE|-|||
1411122155176865792|消费|129000|0|2021-07-03 08:38:40|21070372713257026|129000|122104500001037235|516|0|0|0|||||||微信支付|o2mUlw****gVyQ|-|||
1411122300459167744|消费|98000|0|2021-07-03 08:39:15|21070372748258545|98000|122104500001037236|392|0|0|0|||||||微信支付|o2mUlw****5t2s|-|||
