云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1419328447540371456|消费|20600|0|2021-07-26 00:07:36|21072629246276830|20600|210726121200290727|82|0|0|0|||||||微信支付|o2mUlw****ow-M|-|||
1419328603086139392|消费|2050|0|2021-07-26 00:08:28|21072629283272720|2050|210726124400290726|8|0|0|0|||||||微信支付|o2mUlw****tmAc|信用卡|||
1419328883622154240|消费|2780|0|2021-07-26 00:09:16|21072629349278640|2780|210726126800291474|11|0|0|0|||||||微信支付|o2mUlw****7jjc|-|||
1419335383295991808|消费|21540|0|2021-07-26 00:35:09|21072630899277389|21540|210726123800291085|86|0|0|0|||||||微信支付|o2mUlw****WpE4|-|||
1419337172636418048|消费|2780|0|2021-07-26 00:42:12|21072631326274625|2780|210726126000290691|11|0|0|0|||||||微信支付|o2mUlw****7jjc|-|||
1419338166124429312|消费|2050|0|2021-07-26 00:46:09|21072631563273343|2050|210726123300291661|8|0|0|0|||||||微信支付|o2mUlw****tmAc|信用卡|||
1419349480397877248|消费|2780|0|2021-07-26 01:31:06|21072634260271880|2780|210726127500291099|11|0|0|0|||||||微信支付|o2mUlw****7jjc|-|||
1419349500517953536|消费|2050|0|2021-07-26 01:31:12|21072634265278707|2050|210726120000291087|8|0|0|0|||||||微信支付|o2mUlw****tmAc|信用卡|||
1419357028689645568|平台转账|8214591|0|2021-07-26 02:01:00|5c842914-53ba-41d8-9095-c5d7f15ba090|0||0|0|0|0||||||||||||
1419357030602252288|平台转账|3376879|0|2021-07-26 02:01:01|cfbc92fe-ce88-41b4-a4c9-c95d80e12fa7|0||0|0|0|0||||||||||||
1419357032334503936|平台转账|6320669|0|2021-07-26 02:01:01|c89016cb-974b-47cd-a186-45f8a84b182c|0||0|0|0|0||||||||||||
1419357033974476800|平台转账|1662303|0|2021-07-26 02:01:02|90d7d950-911a-43d7-b881-6234d23dc9c7|0||0|0|0|0||||||||||||
1419357035312463872|平台转账|6003071|0|2021-07-26 02:01:02|9d391f4d-468d-4279-8e6d-b004f073a1c5|0||0|0|0|0||||||||||||
1419357036604305408|平台转账|3967958|0|2021-07-26 02:01:02|ef9b6cd5-de70-4649-a952-e5eb4e47cbde|0||0|0|0|0||||||||||||
1419357038030372864|平台转账|8960094|0|2021-07-26 02:01:03|3d00df94-5b36-4076-b9ef-33ee7caebfe4|0||0|0|0|0||||||||||||
1419357039905218560|平台转账|4230545|0|2021-07-26 02:01:03|bf9fcc81-9dcf-4345-ad4f-c8ef003ada27|0||0|0|0|0||||||||||||
1419357041616502784|平台转账|2929797|0|2021-07-26 02:01:03|eb54ebc9-7414-427a-a933-3142408acf5c|0||0|0|0|0||||||||||||
1419357043256467456|平台转账|17828|0|2021-07-26 02:01:04|fc5be2bb-06d7-492f-97c0-d14abcf8dea3|0||0|0|0|0||||||||||||
1419357045076799488|平台转账|21294|0|2021-07-26 02:01:04|18d66060-64bf-47b8-8756-bcbaa6aa7a46|0||0|0|0|0||||||||||||
1419357046507057152|平台转账|3374690|0|2021-07-26 02:01:04|9eb97629-a23a-4103-b8c5-261b9d63989e|0||0|0|0|0||||||||||||
1419357047832457216|平台转账|3599208|0|2021-07-26 02:01:05|b85cbfb5-f648-4b80-8f82-d12ac592454c|0||0|0|0|0||||||||||||
1419357049241747456|平台转账|220614|0|2021-07-26 02:01:05|03d69b47-08a8-4fd5-ab6a-055e63f883a8|0||0|0|0|0||||||||||||
