云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1417152279894573056|消费|49540|0|2021-07-20 00:00:13|21072010407265632|49540|122104500001066853|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152331467735040|消费|49540|0|2021-07-20 00:00:25|21072010419264696|49540|122104500001066855|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152382361415680|消费|49540|0|2021-07-20 00:00:37|21072010431260279|49540|122104500001066857|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152456541876224|消费|49540|0|2021-07-20 00:00:55|21072010449260360|49540|122104500001066858|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152544941023232|消费|49540|0|2021-07-20 00:01:16|21072010470265415|49540|122104500001066859|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152604642750464|消费|49540|0|2021-07-20 00:01:30|21072010484262676|49540|122104500001066860|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152659525214208|消费|49540|0|2021-07-20 00:01:44|21072010497269845|49540|122104500001066861|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152673521602560|消费|107880|0|2021-07-20 00:01:47|21072010501263743|107880|122104500001066862|432|0|0|0|||||||微信支付|o2mUlw****YNHI|-|||
1417152761597800448|消费|49540|0|2021-07-20 00:02:08|21072010522261074|49540|122104500001066863|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
1417152824537522176|消费|49540|0|2021-07-20 00:02:23|21072010537267580|49540|122104500001066864|198|0|0|0|||||||微信支付|o2mUlw****Dqt8|-|||
