云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1416815321968291840|消费|61900|0|2021-07-19 01:41:20|21071930070264184|61900|122104500001064512|248|0|0|0|||||||微信支付|o2mUlw****Xhvc|-|||
1416820238766313472|平台转账|12605759|0|2021-07-19 02:00:42|24c2813b-5354-4765-bb98-2918eb099f41|0||0|0|0|0||||||||||||
1416820240372740096|平台转账|3313329|0|2021-07-19 02:00:43|81c6e7b3-d226-44ed-98fd-dbb771401f91|0||0|0|0|0||||||||||||
1416820242138537984|平台转账|4672219|0|2021-07-19 02:00:43|1aa153eb-6ffb-4df8-bf4e-d7e0865e794c|0||0|0|0|0||||||||||||
1416820244072112128|平台转账|3137513|0|2021-07-19 02:00:44|62afc8e9-04a9-4c61-855b-dc5069d5326e|0||0|0|0|0||||||||||||
1416820245867274240|平台转账|3882527|0|2021-07-19 02:00:44|e6a58b0e-9e87-4bca-ae5e-615b65f4127f|0||0|0|0|0||||||||||||
1416820247356248064|平台转账|5311510|0|2021-07-19 02:00:44|2c67c863-e6a9-4289-afc6-f54040ed2d72|0||0|0|0|0||||||||||||
1416820248941707264|平台转账|6685430|0|2021-07-19 02:00:45|4c47685d-52ec-4bda-a2d9-bf2be82a8a0f|0||0|0|0|0||||||||||||
1416820251328253952|平台转账|4866221|0|2021-07-19 02:00:45|48d4a30e-74e0-45b3-a955-f8b37c45d393|0||0|0|0|0||||||||||||
1416820253018570752|平台转账|2968432|0|2021-07-19 02:00:46|f7c39b1a-0c10-4c35-a474-775be5a93236|0||0|0|0|0||||||||||||
1416820254528507904|平台转账|3266|0|2021-07-19 02:00:46|56f1a5a7-86b9-45c4-91e2-8fcfd777f91a|0||0|0|0|0||||||||||||
1416820256223014912|平台转账|2907554|0|2021-07-19 02:00:47|df593264-685f-4c48-8e6d-0ebf2df0b975|0||0|0|0|0||||||||||||
1416820258118844416|平台转账|40338|0|2021-07-19 02:00:47|a557ab16-249e-49a7-856e-804d9bd5be4f|0||0|0|0|0||||||||||||
1416820260249550848|平台转账|111239|0|2021-07-19 02:00:48|c14e06ac-7bc7-4564-9134-99a44ba2e405|0||0|0|0|0||||||||||||
1416820262246035456|平台转账|3003859|0|2021-07-19 02:00:48|f675c5b4-5679-4443-a9a6-f83080a9dbc5|0||0|0|0|0||||||||||||
1416820263944724480|平台转账|50494|0|2021-07-19 02:00:48|12962dee-1db5-45ec-bab8-deb167347b34|0||0|0|0|0||||||||||||
1416820265643417600|平台转账|41732|0|2021-07-19 02:00:49|19a48cce-c73f-4a33-812c-a69c90c28a10|0||0|0|0|0||||||||||||
1416820267686043648|平台转账|5312272|0|2021-07-19 02:00:49|a8f88220-70a8-4530-869e-0c9099e1469c|0||0|0|0|0||||||||||||
1416820269271498752|平台转账|340946|0|2021-07-19 02:00:50|b4d7c10c-e99a-453b-be9c-56c16b7e532d|0||0|0|0|0||||||||||||
1416820271142150144|平台转账|882121|0|2021-07-19 02:00:50|24599ee9-97d4-475e-987a-007badc54f3a|0||0|0|0|0||||||||||||
1416820273218338816|平台转账|53485|0|2021-07-19 02:00:51|df804efd-94eb-43a9-b85e-e8db4a025129|0||0|0|0|0||||||||||||
1416820275298709504|平台转账|12649|0|2021-07-19 02:00:51|11953dce-45b1-4429-bfba-081305d07a0d|0||0|0|0|0||||||||||||
1416820276947075072|平台转账|3464888|0|2021-07-19 02:00:52|b9898ff2-a1c1-45b6-a18a-82accb968448|0||0|0|0|0||||||||||||
1416820278683504640|平台转账|150894|0|2021-07-19 02:00:52|d285b4ab-6bb5-4833-a890-9d48937486c6|0||0|0|0|0||||||||||||
