云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1415341912491048960|消费|15400|0|2021-07-15 00:06:30|21071578782260149|15400|122104500001058077|62|0|0|0|||||||微信支付|o2mUlw****Ccig|-|||
1415350969826287616|消费|107880|0|2021-07-15 00:42:26|21071580941261020|107880|122104500001058092|432|0|0|0|||||||微信支付|o2mUlw****nEbA|-|||
1415353944292462592|消费|123000|0|2021-07-15 00:54:16|21071581650267622|123000|122104500001058093|492|0|0|0|||||||微信支付|o2mUlw****4QgI|-|||
1415365772619812864|消费|14400|0|2021-07-15 01:41:18|21071584470268414|14400|122104500001058094|58|0|0|0|||||||微信支付|o2mUlw****K5GQ|-|||
1415370688901947392|平台转账|18714199|0|2021-07-15 02:00:43|db113169-d432-4781-9627-b8c04a61df04|0||0|0|0|0||||||||||||
1415370690512556032|平台转账|7214676|0|2021-07-15 02:00:43|64fd664e-0abe-4293-9fea-96feeea01d61|0||0|0|0|0||||||||||||
1415370691909267456|平台转账|8492993|0|2021-07-15 02:00:44|363199b6-cd35-4a23-8202-c42092899a3b|0||0|0|0|0||||||||||||
1415370693385666560|平台转账|13279408|0|2021-07-15 02:00:44|a912050f-39d0-4649-a998-a748f44d1e42|0||0|0|0|0||||||||||||
1415370695096942592|平台转账|10277480|0|2021-07-15 02:00:44|f3a942d9-2491-4644-bc9e-f29da3754f22|0||0|0|0|0||||||||||||
1415370696862740480|平台转账|8643238|0|2021-07-15 02:00:45|7b6e9ed2-5001-467d-b400-649c9f59c796|0||0|0|0|0||||||||||||
1415370699102490624|平台转账|14820211|0|2021-07-15 02:00:45|5e8d29e4-8ebc-4ada-934e-9fff325fe73c|0||0|0|0|0||||||||||||
1415370700641812480|平台转账|12703296|0|2021-07-15 02:00:46|d9ff2e1e-d9a1-42e3-8ff6-6330366c2b09|0||0|0|0|0||||||||||||
1415370702973837312|平台转账|6371150|0|2021-07-15 02:00:46|aca76a5b-1f02-48ba-b106-f3fa5a0aa952|0||0|0|0|0||||||||||||
1415370704718663680|平台转账|88514|0|2021-07-15 02:00:47|198d0ff5-b116-4c98-94db-88caeeca8dcb|0||0|0|0|0||||||||||||
1415370706576748544|平台转账|1801125|0|2021-07-15 02:00:47|5320ff33-c787-423e-8f61-82afe2c05758|0||0|0|0|0||||||||||||
1415370708292218880|平台转账|2965664|0|2021-07-15 02:00:47|acd7626e-54c7-4e7a-b3c9-5c759a44c059|0||0|0|0|0||||||||||||
1415370710120931328|平台转账|16234|0|2021-07-15 02:00:48|6e24887f-bfd7-4dfe-8805-2e5585006622|0||0|0|0|0||||||||||||
1415370712142585856|平台转账|1219800|0|2021-07-15 02:00:48|9417fb2d-2a56-4b89-9c5b-644daae9383b|0||0|0|0|0||||||||||||
1415370713635753984|平台转账|162328|0|2021-07-15 02:00:49|14b7cbb0-3771-4d86-80f2-40d7825f71f2|0||0|0|0|0||||||||||||
1415370715409952768|平台转账|462832|0|2021-07-15 02:00:49|5ba25b45-fb33-4cd4-9154-3d0d9b625fdc|0||0|0|0|0||||||||||||
1415370716726964224|平台转账|2116378|0|2021-07-15 02:00:49|4c9f3df4-cbb9-4c2f-8058-7de3241f44ad|0||0|0|0|0||||||||||||
1415370718341767168|平台转账|121667|0|2021-07-15 02:00:50|5681dfb0-cc90-483e-a666-4b4f9289bcc5|0||0|0|0|0||||||||||||
1415370719696523264|平台转账|190236|0|2021-07-15 02:00:50|a8b34515-7f0d-407a-aa7c-f4c81352e310|0||0|0|0|0||||||||||||
1415370721223254016|平台转账|75556|0|2021-07-15 02:00:51|609df3b2-230a-41b7-b205-2d0fa1f6259d|0||0|0|0|0||||||||||||
1415370722762571776|平台转账|7250|0|2021-07-15 02:00:51|9eabf1b4-43c3-41c9-b926-448a631151e3|0||0|0|0|0||||||||||||
1415370724771635200|平台转账|261440|0|2021-07-15 02:00:51|394bd385-1560-4a82-9d19-cec50944b778|0||0|0|0|0||||||||||||
1415370726847815680|平台转账|23619|0|2021-07-15 02:00:52|2b8f425a-bb28-421a-92d5-ae3da8f103b6|0||0|0|0|0||||||||||||
1415370728957558784|平台转账|262236|0|2021-07-15 02:00:52|4f3c86a7-1544-4fd2-bec9-5fcf9ec23412|0||0|0|0|0||||||||||||
1415370730706579456|平台转账|779196|0|2021-07-15 02:00:53|b4ad6cdb-ca59-4f79-ab2a-8ef332b25cde|0||0|0|0|0||||||||||||
1415370732304605184|平台转账|852018|0|2021-07-15 02:00:53|40f66d24-ba3e-4e59-a916-1fbf7e6e09c6|0||0|0|0|0||||||||||||
1415370734041047040|平台转账|1270367|0|2021-07-15 02:00:54|bb4d3607-dd15-4a61-8544-8ffec419bac9|0||0|0|0|0||||||||||||
1415370735697805312|平台转账|3359985|0|2021-07-15 02:00:54|da5d2ea7-238c-4ee9-b698-6264dfad5591|0||0|0|0|0||||||||||||
1415370737467801600|平台转账|10433720|0|2021-07-15 02:00:54|a9afe8c2-a88b-4511-9213-2e9f0f31dc4c|0||0|0|0|0||||||||||||
1415370739183267840|平台转账|88305|0|2021-07-15 02:00:55|46278a51-be1d-4371-9954-a4072fceb125|0||0|0|0|0||||||||||||
1415370740701601792|平台转账|96113|0|2021-07-15 02:00:55|8d4edfc8-709d-4309-b0dd-1e31ee6a98ee|0||0|0|0|0||||||||||||
1415370742110883840|平台转账|3284614|0|2021-07-15 02:00:56|895af670-b88e-42a3-a4be-16e166188afc|0||0|0|0|0||||||||||||
1415370743562113024|平台转账|63246|0|2021-07-15 02:00:56|db99de76-2085-4e0a-b347-a4617b9f2348|0||0|0|0|0||||||||||||
1415370745009147904|平台转账|138370|0|2021-07-15 02:00:56|f1723bb4-390e-4c38-bc88-4543cf977a41|0||0|0|0|0||||||||||||
1415370746791735296|平台转账|878726|0|2021-07-15 02:00:57|9f09bc7a-4ba0-4527-ba7e-b327d10296a8|0||0|0|0|0||||||||||||
1415370748192624640|平台转账|1672655|0|2021-07-15 02:00:57|9eaf25c8-a045-4c50-b742-6b4151f57953|0||0|0|0|0||||||||||||
1415370749614493696|平台转账|487601|0|2021-07-15 02:00:57|445b942d-c8a6-4a74-80c4-b8e52aee7e87|0||0|0|0|0||||||||||||
1415370750998618112|平台转账|73006|0|2021-07-15 02:00:58|e896ac69-ecc7-43db-8e1b-f2f1a95e6462|0||0|0|0|0||||||||||||
1415370752768622592|平台转账|6982094|0|2021-07-15 02:00:58|0511d670-dadd-4356-80a3-78a5b2f600f2|0||0|0|0|0||||||||||||
1415370754773491712|平台转账|114043|0|2021-07-15 02:00:59|5972a05a-c8ef-4cda-b006-e0cf54cf1235|0||0|0|0|0||||||||||||
1415370756249882624|平台转账|11080773|0|2021-07-15 02:00:59|2431508c-efe9-4030-b86a-5750cc644705|0||0|0|0|0||||||||||||
1415370757898252288|平台转账|4681|0|2021-07-15 02:00:59|5f5e0b14-1521-4834-acb8-5dfdfc549e13|0||0|0|0|0||||||||||||
1415370759743741952|平台转账|461942|0|2021-07-15 02:01:00|fe2be066-e7c6-4188-aa66-ca2ee222fd91|0||0|0|0|0||||||||||||
1415371474587361280|消费|49540|0|2021-07-15 02:04:03|21071585830267550|49540|122104500001058095|198|0|0|0|||||||微信支付|o2mUlw****K3Jk|-|||
1415405110728605696|消费|990|0|2021-07-15 04:17:35|21071593848260434|990|122104500001058096|4|0|0|0|||||||微信支付|o2mUlw****cDdo|-|||
1415414207616135168|消费|107880|0|2021-07-15 04:53:49|21071596018264661|107880|122104500001058097|432|0|0|0|||||||微信支付|o2mUlw****XLFQ|-|||
1415415852831879168|消费|161820|0|2021-07-15 05:00:18|21071596410260264|161820|122104500001058098|647|0|0|0|||||||微信支付|o2mUlw****OpEA|-|||
