云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1417877410170286080|消费|49540|0|2021-07-22 00:01:37|21072283291266915|49540|210722126600000421|198|0|0|0|||||||微信支付|o2mUlw****yZVg|-|||
1417878355973255168|消费|49540|0|2021-07-22 00:05:22|21072283517261666|49540|210722129900000062|198|0|0|0|||||||微信支付|o2mUlw****yZVg|-|||
1417878530414362624|消费|161820|0|2021-07-22 00:06:04|21072283558268424|161820|210722121200000095|647|0|0|0|||||||微信支付|o2mUlw****s5CQ|-|||
1417879245513826304|消费|52500|0|2021-07-22 00:08:55|21072283729265879|52500|210722127200000299|210|0|0|0|||||||微信支付|o2mUlw****GK5c|-|||
1417883079338369024|消费|117580|0|2021-07-22 00:24:09|21072284643265070|117580|210722126000000550|470|0|0|0|||||||微信支付|o2mUlw****uOQE|-|||
1417888001991651328|消费|53940|0|2021-07-22 00:43:45|21072285817269471|53940|210722122600000544|216|0|0|0|||||||微信支付|o2mUlw****ea9g|-|||
1417891107211067392|消费|5500|0|2021-07-22 00:56:04|21072286557266378|5500|210722129500000838|22|0|0|0|||||||微信支付|o2mUlw****T174|-|||
1417891255311941632|消费|129000|0|2021-07-22 00:56:37|21072286592266246|129000|210722120200000864|516|0|0|0|||||||微信支付|o2mUlw****T174|-|||
1417894594065997824|消费|196000|0|2021-07-22 01:10:08|21072287388263740|196000|210722120000000991|784|0|0|0|||||||微信支付|o2mUlw****_MDk|-|||
1417897672286674944|消费|294000|0|2021-07-22 01:22:07|21072288122262009|294000|210722127000000874|1176|0|0|0|||||||微信支付|o2mUlw****OnUI|-|||
1417907464820494336|平台转账|12014400|0|2021-07-22 02:00:57|00734ae3-c360-4665-87b8-4e90b70b210d|0||0|0|0|0||||||||||||
1417907466460475392|平台转账|6036214|0|2021-07-22 02:00:58|ab1ba205-7f7a-4816-a604-01c18ea08d01|0||0|0|0|0||||||||||||
1417907468243058688|平台转账|9783378|0|2021-07-22 02:00:58|82368f77-26aa-4682-bc5e-5c54f9b3d2c0|0||0|0|0|0||||||||||||
1417907469845270528|平台转账|11259341|0|2021-07-22 02:00:58|1bf0661a-c323-4f07-8126-013b4dfb0ce6|0||0|0|0|0||||||||||||
1417907471510409216|平台转账|15938819|0|2021-07-22 02:00:59|ab0c4a3f-0b0e-4bbb-b665-e25e4a47aae5|0||0|0|0|0||||||||||||
