云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1420416148914049024|消费|49440|0|2021-07-29 00:09:39|21072988574277197|49440|210729121200501907|198|0|0|0|||||||微信支付|o2mUlw****t8Ws|信用卡|||
1420417311256363008|消费|49440|0|2021-07-29 00:14:16|21072988851275460|49440|210729129300502699|198|0|0|0|||||||微信支付|o2mUlw****t8Ws|信用卡|||
1420439624823607296|消费|53940|0|2021-07-29 01:42:58|21072994171275239|53940|210729127900502661|216|0|0|0|||||||微信支付|o2mUlw****5Alg|-|||
1420444186942902272|平台转账|20588286|0|2021-07-29 02:00:59|20cccb64-722d-4630-8c6a-b207e6f6d839|0||0|0|0|0||||||||||||
1420444188272504832|平台转账|5362336|0|2021-07-29 02:00:59|45bef813-8661-4ad2-8798-00019a904004|0||0|0|0|0||||||||||||
1420444189685989376|平台转账|7332246|0|2021-07-29 02:01:00|b8714be8-d9bd-4a75-8ef9-f2b3d5af7558|0||0|0|0|0||||||||||||
1420444191426621440|平台转账|10192318|0|2021-07-29 02:01:00|950c30bc-5274-45ef-832f-baced069adce|0||0|0|0|0||||||||||||
1420444192768798720|平台转账|9075087|0|2021-07-29 02:01:00|2fe4368b-135e-4d30-8f0e-89767326b841|0||0|0|0|0||||||||||||
1420444194454913024|平台转账|7097443|0|2021-07-29 02:01:01|af81711e-17db-4df6-8a00-a90e54b976dc|0||0|0|0|0||||||||||||
1420444196258451456|平台转账|16305587|0|2021-07-29 02:01:01|816c2b80-a1db-4ac8-a158-ccd797f0f03b|0||0|0|0|0||||||||||||
1420444197743247360|平台转账|12821846|0|2021-07-29 02:01:02|70d427a0-33ac-45d5-98ef-0259bffa465a|0||0|0|0|0||||||||||||
1420444199685210112|平台转账|5330420|0|2021-07-29 02:01:02|49123253-9ffb-45fd-81b1-ffedc1a796e7|0||0|0|0|0||||||||||||
1420444201560059904|平台转账|14082|0|2021-07-29 02:01:02|f4e07c21-23c5-4309-8979-5e32ec1b16ed|0||0|0|0|0||||||||||||
1420444202998697984|平台转账|83014|0|2021-07-29 02:01:03|1414ac4a-468e-41a7-854c-3e750eb9a64b|0||0|0|0|0||||||||||||
1420444204558979072|平台转账|2514329|0|2021-07-29 02:01:03|af6e57ed-3606-4499-b498-ee0ef3d652a5|0||0|0|0|0||||||||||||
1420444205968265216|平台转账|43425|0|2021-07-29 02:01:04|97ac4a6e-5973-4432-aeca-e07180fb3b8f|0||0|0|0|0||||||||||||
1420444207289470976|平台转账|1601489|0|2021-07-29 02:01:04|884955b0-e9c4-4b6e-8089-6554aa049864|0||0|0|0|0||||||||||||
