云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1420894802412576768|消费|53940|0|2021-07-30 07:51:38|21073002694275754|53940|210730122600578404|216|0|0|0|||||||微信支付|o2mUlw****uGeM|-|||
1420895298435162112|消费|44500|0|2021-07-30 07:53:40|21073002812271414|44500|210730127900578454|178|0|0|0|||||||微信支付|o2mUlw****Pn4w|-|||
1420895338402680832|消费|107880|0|2021-07-30 07:53:47|21073002822270186|107880|210730126800577648|432|0|0|0|||||||微信支付|o2mUlw****Ko0c|-|||
1420895477016043520|消费|53940|0|2021-07-30 07:54:22|21073002855278005|53940|210730126000578108|216|0|0|0|||||||微信支付|o2mUlw****YnvM|-|||
1420895540282925056|消费|107880|0|2021-07-30 07:54:42|21073002870274548|107880|210730121100576425|432|0|0|0|||||||微信支付|o2mUlw****u7yQ|信用卡|||
1420895658520358912|消费|18270|0|2021-07-30 07:55:03|21073002898276920|18270|210730129500577420|73|0|0|0|||||||微信支付|o2mUlw****TuXY|-|||
1420895799545434112|消费|105000|0|2021-07-30 07:55:39|21073002931275991|105000|210730124000578028|420|0|0|0|||||||微信支付|o2mUlw****xHcw|信用卡|||
1420895834492375040|消费|12180|0|2021-07-30 07:55:48|21073002940279787|12180|210730126000578199|49|0|0|0|||||||微信支付|o2mUlw****eHPw|-|||
1420895915589242880|消费|13800|0|2021-07-30 07:56:06|21073002959272989|13800|210730120200578731|55|0|0|0|||||||微信支付|o2mUlw****utnk|-|||
1420896274424545280|消费|36000|0|2021-07-30 07:57:35|21073003045270908|36000|210730125100577329|144|0|0|0|||||||微信支付|o2mUlw****YnvM|-|||
1420896250709950464|消费|61800|0|2021-07-30 07:57:36|21073003039274333|61800|210730122600578801|247|0|0|0|||||||微信支付|o2mUlw****kBiM|-|||
1420897321452838912|消费|161820|0|2021-07-30 08:01:45|21073003294279623|161820|210730124100578643|647|0|0|0|||||||微信支付|o2mUlw****EJdw|-|||
1420897374351400960|消费|40500|0|2021-07-30 08:01:56|21073003307279646|40500|210730124800578278|162|0|0|0|||||||微信支付|o2mUlw****NkWs|-|||
1420897348829065216|消费|53940|0|2021-07-30 08:02:02|21073003301272300|53940|210730120500577813|216|0|0|0|||||||微信支付|o2mUlw****4q9Q|-|||
1420897400104431616|消费|70000|0|2021-07-30 08:02:12|21073003313274465|70000|210730124800578287|280|0|0|0|||||||微信支付|o2mUlw****hY0k|信用卡|||
1420897450360578048|消费|107880|0|2021-07-30 08:02:14|21073003325271103|107880|210730124200577856|432|0|0|0|||||||微信支付|o2mUlw****JFko|-|||
1420897653180350464|消费|10800|0|2021-07-30 08:03:00|21073003373271098|10800|210730127500578163|43|0|0|0|||||||微信支付|o2mUlw****S4Pk|-|||
1420897853701632000|消费|50000|0|2021-07-30 08:03:56|21073003421279833|50000|210730125900577875|200|0|0|0|||||||微信支付|o2mUlw****rdBU|信用卡|||
1420898017187217408|消费|53940|0|2021-07-30 08:04:28|21073003460276529|53940|210730127600578786|216|0|0|0|||||||微信支付|o2mUlw****c_W0|信用卡|||
1420898636291641344|消费|387000|0|2021-07-30 08:06:57|21073003608270109|387000|210730128800577676|1548|0|0|0|||||||微信支付|o2mUlw****qHdY|信用卡|||
1420898861047615488|消费|86400|0|2021-07-30 08:07:50|21073003661278022|86400|210730121900579022|346|0|0|0|||||||微信支付|o2mUlw****H1cQ|-|||
1420899038823198720|消费|11300|0|2021-07-30 08:08:34|21073003704274459|11300|210730128600577533|45|0|0|0|||||||微信支付|o2mUlw****szK8|-|||
1420899221313175552|消费|15400|0|2021-07-30 08:09:13|21073003747273460|15400|210730129300579846|62|0|0|0|||||||微信支付|o2mUlw****iH24|-|||
1420899748180672512|消费|161820|0|2021-07-30 08:11:19|21073003873271396|161820|210730126800578914|647|0|0|0|||||||微信支付|o2mUlw****kYmY|-|||
1420899781156286464|消费|161820|0|2021-07-30 08:11:31|21073003881277880|161820|210730121500579319|647|0|0|0|||||||微信支付|o2mUlw****76Qo|信用卡|||
1420899865273057280|消费|24990|0|2021-07-30 08:11:49|21073003901279094|24990|210730120600578997|100|0|0|0|||||||微信支付|o2mUlw****Zdrw|-|||
1420900524135301120|消费|41000|0|2021-07-30 08:14:44|21073004058276705|41000|210730126900579491|164|0|0|0|||||||微信支付|o2mUlw****Dv2I|-|||
1420900583769907200|消费|30800|0|2021-07-30 08:14:45|21073004072271989|30800|210730122400578740|123|0|0|0|||||||微信支付|o2mUlw****V3a8|-|||
1420901033143443456|消费|17580|0|2021-07-30 08:16:25|21073004179276127|17580|210730122300578662|70|0|0|0|||||||微信支付|o2mUlw****7nYY|-|||
1420901122251431936|消费|42000|0|2021-07-30 08:17:05|21073004200275212|42000|210730125800579401|168|0|0|0|||||||微信支付|o2mUlw****ImLM|-|||
1420901318951706624|消费|44782|0|2021-07-30 08:17:35|21073004247275217|44782|210730129200579421|179|0|0|0|||||||微信支付|o2mUlw****K-7M|-|||
1420901736201064448|消费|198000|0|2021-07-30 08:19:14|21073004347276315|198000|210730129500579107|792|0|0|0|||||||微信支付|o2mUlw****YeHU|-|||
1420902985134772224|消费|196000|0|2021-07-30 08:24:10|21073004645271998|196000|210730120800579188|784|0|0|0|||||||微信支付|o2mUlw****9D3Q|-|||
1420903438576795648|消费|53940|0|2021-07-30 08:26:00|21073004753278030|53940|210730127100580323|216|0|0|0|||||||微信支付|o2mUlw****DlFk|-|||
1420903550174642176|消费|83400|0|2021-07-30 08:26:35|21073004779277025|83400|210730128600578950|334|0|0|0|||||||微信支付|o2mUlw****Sr8k|-|||
1420903602985123840|消费|161820|0|2021-07-30 08:26:39|21073004792274680|161820|210730123400580417|647|0|0|0|||||||微信支付|o2mUlw****VqXM|信用卡|||
1420903632592715776|消费|53940|0|2021-07-30 08:26:48|21073004799276576|53940|210730122300579491|216|0|0|0|||||||微信支付|o2mUlw****2Hw0|-|||
1420903937665409024|消费|53940|0|2021-07-30 08:28:04|21073004872271472|53940|210730121400580482|216|0|0|0|||||||微信支付|o2mUlw****U7QA|信用卡|||
1420903929297772544|消费|52500|0|2021-07-30 08:28:10|21073004870278899|52500|210730126200580590|210|0|0|0|||||||微信支付|o2mUlw****LAjk|-|||
1420903845399105536|消费|98000|0|2021-07-30 08:28:24|21073004850275576|98000|210730125800580211|392|0|0|0|||||||微信支付|o2mUlw****4AdM|-|||
1420905454959079424|消费|20600|0|2021-07-30 08:34:03|21073005234273194|20600|210730123800580925|82|0|0|0|||||||微信支付|o2mUlw****TsHk|-|||
1420905614552350720|消费|294000|0|2021-07-30 08:34:38|21073005272279838|294000|210730121800581069|1176|0|0|0|||||||微信支付|o2mUlw****L0fg|-|||
1420905666595270656|消费|113050|0|2021-07-30 08:34:50|21073005284276227|113050|210730128900581118|452|0|0|0|||||||微信支付|o2mUlw****VK4w|-|||
1420905670311419904|消费|373660|0|2021-07-30 08:34:54|21073005285276392|373660|210730129800581054|1495|0|0|0|||||||微信支付|o2mUlw****IGko|-|||
1420906629343223808|消费|161820|0|2021-07-30 08:38:46|21073005514270132|161820|210730124000581355|647|0|0|0|||||||微信支付|o2mUlw****h_vc|-|||
1420907135687999488|消费|53940|0|2021-07-30 08:40:46|21073005634275160|53940|210730122300580613|216|0|0|0|||||||微信支付|o2mUlw****zV9c|-|||
1420907221113376768|消费|12000|0|2021-07-30 08:41:02|21073005654271221|12000|210730126500581613|48|0|0|0|||||||微信支付|o2mUlw****Sw2Y|-|||
1420907378513035264|消费|36800|0|2021-07-30 08:41:47|21073005692275481|36800|210730122000580330|147|0|0|0|||||||微信支付|o2mUlw****xRnI|-|||
1420907499782946816|消费|14000|0|2021-07-30 08:42:11|21073005721278347|14000|210730120900580009|56|0|0|0|||||||微信支付|o2mUlw****Yw9M|-|||
1420907570712817664|消费|129000|0|2021-07-30 08:42:24|21073005738272612|129000|210730127000580087|516|0|0|0|||||||微信支付|o2mUlw****PP2U|-|||
1420907753618022400|消费|114000|0|2021-07-30 08:43:13|21073005782272030|114000|210730125600580411|456|0|0|0|||||||微信支付|o2mUlw****r5hY|-|||
1420907979254804480|消费|61800|0|2021-07-30 08:44:02|21073005835273289|61800|210730121600582412|247|0|0|0|||||||微信支付|o2mUlw****I-rs|-|||
1420908149967175680|消费|176520|0|2021-07-30 08:44:47|21073005876279682|176520|210730121800581852|706|0|0|0|||||||微信支付|o2mUlw****qggQ|-|||
1420908203259998208|消费|161820|0|2021-07-30 08:44:56|21073005889279399|161820|210730124700581503|647|0|0|0|||||||微信支付|o2mUlw****5sCw|-|||
1420908299548639232|消费|53940|0|2021-07-30 08:45:39|21073005912278235|53940|210730120900580279|216|0|0|0|||||||微信支付|o2mUlw****1D4A|信用卡|||
1420908815250890752|消费|41200|0|2021-07-30 08:47:23|21073006035275816|41200|210730120200582668|165|0|0|0|||||||微信支付|o2mUlw****iTdM|-|||
1420909251643060224|消费|129000|0|2021-07-30 08:49:07|21073006139277878|129000|210730124300581715|516|0|0|0|||||||微信支付|o2mUlw****XLYg|-|||
1420909273889648640|消费|9000|0|2021-07-30 08:49:14|21073006144272899|9000|210730126500582235|36|0|0|0|||||||微信支付|o2mUlw****wgsE|-|||
1420909535576465408|消费|294000|0|2021-07-30 08:50:14|21073006206274331|294000|210730124200581573|1176|0|0|0|||||||微信支付|o2mUlw****YLlc|信用卡|||
1420909658247270400|消费|61800|0|2021-07-30 08:50:42|21073006236279380|61800|210730129800582363|247|0|0|0|||||||微信支付|o2mUlw****qc3E|-|||
1420909963181559808|消费|29800|0|2021-07-30 08:51:54|21073006308279182|29800|210730120600582198|119|0|0|0|||||||微信支付|o2mUlw****5W8g|-|||
1420910021415276544|消费|161820|0|2021-07-30 08:52:08|21073006322279750|161820|210730122600582967|647|0|0|0|||||||微信支付|o2mUlw****eS-Q|-|||
1420910220032360448|消费|113050|0|2021-07-30 08:52:55|21073006368274473|113050|210730125200582345|452|0|0|0|||||||微信支付|o2mUlw****ScsY|-|||
1420910236331413504|消费|113050|0|2021-07-30 08:53:00|21073006373271320|113050|210730124000582460|452|0|0|0|||||||微信支付|o2mUlw****l2B0|-|||
1420910310193106944|消费|53940|0|2021-07-30 08:53:17|21073006391275743|53940|210730121900582648|216|0|0|0|||||||微信支付|o2mUlw****ztwg|-|||
1420911185951207424|消费|82200|0|2021-07-30 08:56:52|21073006600277690|82200|210730121000582933|329|0|0|0|||||||微信支付|o2mUlw****nB-M|-|||
1420911540877410304|消费|119835|0|2021-07-30 08:58:17|21073006684275398|119835|210730129700582576|479|0|0|0|||||||微信支付|o2mUlw****ZKxQ|-|||
1420912280505159680|消费|98000|0|2021-07-30 09:01:11|21073006861277418|98000|210730123100582950|392|0|0|0|||||||微信支付|o2mUlw****o2p0|-|||
1420912372473667584|消费|161820|0|2021-07-30 09:01:30|21073006883271539|161820|210730123100582982|647|0|0|0|||||||微信支付|o2mUlw****iDpU|信用卡|||
1420912765471559680|消费|41400|0|2021-07-30 09:03:07|21073006976271317|41400|210730121500583413|166|0|0|0|||||||微信支付|o2mUlw****WKTA|-|||
1420912785570676736|消费|736100|0|2021-07-30 09:03:09|21073006981272603|736100|210730129900582944|2944|0|0|0|||||||微信支付|o2mUlw****p7rU|-|||
1420913113733013504|消费|11800|0|2021-07-30 09:04:26|21073007059278896|11800|210730127500582978|47|0|0|0|||||||微信支付|o2mUlw****47ho|-|||
1420913340808441856|消费|41500|0|2021-07-30 09:05:21|21073007114278980|41500|210730125800583253|166|0|0|0|||||||微信支付|o2mUlw****DzaQ|信用卡|||
1420913388548009984|消费|35000|0|2021-07-30 09:05:32|21073007125278766|35000|210730124600582948|140|0|0|0|||||||微信支付|o2mUlw****jCaM|信用卡|||
1420913400036204544|消费|52500|0|2021-07-30 09:05:34|21073007128272027|52500|210730127300583714|210|0|0|0|||||||微信支付|o2mUlw****dJV4|信用卡|||
1420913784200904704|消费|107880|0|2021-07-30 09:07:05|21073007219274813|107880|210730123400583545|432|0|0|0|||||||微信支付|o2mUlw****DrvA|-|||
1420914085939126272|消费|387000|0|2021-07-30 09:08:18|21073007291274221|387000|210730125200583598|1548|0|0|0|||||||微信支付|o2mUlw****kawk|-|||
1420914139454246912|消费|41400|0|2021-07-30 09:08:30|21073007304270260|41400|210730127000582166|166|0|0|0|||||||微信支付|o2mUlw****yQj4|-|||
1420914317338877952|消费|20600|0|2021-07-30 09:09:13|21073007346273837|20600|210730121400583844|82|0|0|0|||||||微信支付|o2mUlw****Mujo|-|||
1420914467595632640|消费|19824|0|2021-07-30 09:09:50|21073007382278515|19824|210730124500584327|79|0|0|0|||||||微信支付|o2mUlw****NZpo|-|||
1420914756247629824|消费|52500|0|2021-07-30 09:11:00|21073007451277799|52500|210730122500583916|210|0|0|0|||||||微信支付|o2mUlw****3sOI|-|||
1420915134875832320|消费|98000|0|2021-07-30 09:12:30|21073007541279399|98000|210730120000584724|392|0|0|0|||||||微信支付|o2mUlw****o2bU|-|||
1420915153456603136|消费|129000|0|2021-07-30 09:12:33|21073007546277136|129000|210730125500583942|516|0|0|0|||||||微信支付|o2mUlw****DJAg|-|||
1420915295119216640|消费|42400|0|2021-07-30 09:13:06|21073007580275186|42400|210730122100583441|170|0|0|0|||||||微信支付|o2mUlw****G188|-|||
1420915739681894400|消费|36800|0|2021-07-30 09:15:07|21073007686277785|36800|210730125900583598|147|0|0|0|||||||微信支付|o2mUlw****WCmQ|-|||
1420915819621134336|消费|294000|0|2021-07-30 09:15:12|21073007705277133|294000|210730129700583888|1176|0|0|0|||||||微信支付|o2mUlw****IGqA|-|||
1420915877422833664|消费|149000|0|2021-07-30 09:15:26|21073007718277457|149000|210730121600584954|596|0|0|0|||||||微信支付|o2mUlw****-464|-|||
1420916019601354752|消费|53940|0|2021-07-30 09:15:59|21073007752270254|53940|210730125000583241|216|0|0|0|||||||微信支付|o2mUlw****O6sY|-|||
1420916171816833024|消费|98000|0|2021-07-30 09:16:35|21073007789274450|98000|210730120100585103|392|0|0|0|||||||微信支付|o2mUlw****uqo8|-|||
1420916229194924032|消费|26300|0|2021-07-30 09:16:49|21073007802273494|26300|210730123700582532|105|0|0|0|||||||微信支付|o2mUlw****333I|-|||
1420916443729379328|消费|161820|0|2021-07-30 09:17:43|21073007853271640|161820|210730128300584735|647|0|0|0|||||||微信支付|o2mUlw****QoDA|信用卡|||
1420916519579168768|消费|107880|0|2021-07-30 09:17:56|21073007872273789|107880|210730120800583444|432|0|0|0|||||||微信支付|o2mUlw****zuxk|-|||
1420916651565522944|消费|196000|0|2021-07-30 09:18:32|21073007903271403|196000|210730125300585161|784|0|0|0|||||||微信支付|o2mUlw****vvK0|-|||
1420916618078208000|消费|18300|0|2021-07-30 09:18:55|21073007895279623|18300|210730126100584279|73|0|0|0|||||||微信支付|o2mUlw****vIRU|-|||
1420916996127592448|消费|107880|0|2021-07-30 09:19:52|21073007985274165|107880|210730127700584531|432|0|0|0|||||||微信支付|o2mUlw****dhX4|-|||
1420916996786110464|消费|107880|0|2021-07-30 09:19:54|21073007985270849|107880|210730123400584519|432|0|0|0|||||||微信支付|o2mUlw****W09k|-|||
1420917170933604352|退款|49440|0|2021-07-30 09:20:28|21073008026275957|49440|210730123700582828|-198|0|0|0|||||21072967778278273|1420748354081529856|微信退货|000000|-|||
1420917190718132224|消费|60960|0|2021-07-30 09:20:39|21073008030275929|60960|210730122600585190|244|0|0|0|||||||微信支付|o2mUlw****KFZY|-|||
1420917252156305408|消费|15400|0|2021-07-30 09:20:54|21073008046279202|15400|210730121600585360|62|0|0|0|||||||微信支付|o2mUlw****ujTE|-|||
1420917249941712896|消费|113050|0|2021-07-30 09:20:59|21073008045277436|113050|210730126400584004|452|0|0|0|||||||微信支付|o2mUlw****em0I|-|||
1420917541760413696|退款|90777|0|2021-07-30 09:21:57|21073008114272565|90777|210730124300584371|-363|0|0|0|||||21072959317271386|1420712865563676672|微信退货|000000|-|||
1420917505022509056|消费|15400|0|2021-07-30 09:21:57|21073008106275187|15400|210730124500585320|62|0|0|0|||||||微信支付|o2mUlw****aSGY|-|||
1420917620437164032|消费|48000|0|2021-07-30 09:22:20|21073008134271972|48000|210730128000583577|192|0|0|0|||||||微信支付|o2mUlw****Cwbc|-|||
1420917880433676288|消费|436800|0|2021-07-30 09:23:24|21073008196271300|436800|210730124300584482|1747|0|0|0|||||||微信支付|o2mUlw****kK9Q|-|||
1420918011014955008|消费|214816|0|2021-07-30 09:23:53|21073008227275957|214816|210730122000583831|859|0|0|0|||||||微信支付|o2mUlw****VmGM|-|||
1420918024306696192|消费|196000|0|2021-07-30 09:23:57|21073008230270652|196000|210730128000583725|784|0|0|0|||||||微信支付|o2mUlw****08xY|-|||
1420918367530786816|消费|70000|0|2021-07-30 09:25:24|21073008312272977|70000|210730123500584793|280|0|0|0|||||||微信支付|o2mUlw****0H2s|-|||
1420918402070888448|消费|98000|0|2021-07-30 09:25:31|21073008320275039|98000|210730125700584887|392|0|0|0|||||||微信支付|o2mUlw****MKdI|-|||
1420918427421253632|消费|29600|0|2021-07-30 09:25:33|21073008326274031|29600|210730127200584476|118|0|0|0|||||||微信支付|o2mUlw****T7yE|-|||
1420918529426731008|消费|53940|0|2021-07-30 09:25:59|21073008351277268|53940|210730127100585049|216|0|0|0|||||||微信支付|o2mUlw****hzFQ|-|||
1420918555460780032|消费|53940|0|2021-07-30 09:26:02|21073008357277239|53940|210730127900585701|216|0|0|0|||||||微信支付|o2mUlw****ALss|-|||
1420918806523428864|消费|23070|0|2021-07-30 09:27:03|21073008417274347|23070|210730129900584891|92|0|0|0|||||||微信支付|o2mUlw****yaws|信用卡|||
1420919387359031296|消费|43200|0|2021-07-30 09:29:24|21073008555277423|43200|210730128300585673|173|0|0|0|||||||微信支付|o2mUlw****1y08|-|||
1420919677177049088|消费|15200|0|2021-07-30 09:30:33|21073008624273325|15200|210730124000585534|61|0|0|0|||||||微信支付|o2mUlw****4Ncw|-|||
1420919746072678400|消费|35000|0|2021-07-30 09:30:48|21073008641271037|35000|210730127800585433|140|0|0|0|||||||微信支付|o2mUlw****PH4I|-|||
1420920098113208320|消费|82048|0|2021-07-30 09:32:12|21073008725278539|82048|210730120700586120|328|0|0|0|||||||微信支付|o2mUlw****3ZA8|-|||
1420920505862471680|消费|113050|0|2021-07-30 09:33:49|21073008822271691|113050|210730127900586339|452|0|0|0|||||||微信支付|o2mUlw****S19Y|-|||
1420920480705036288|消费|161820|0|2021-07-30 09:33:58|21073008816279259|161820|210730126600584289|647|0|0|0|||||||微信支付|o2mUlw****aAM4|-|||
1420920890295599104|消费|48000|0|2021-07-30 09:35:22|21073008913274508|48000|210730122600586377|192|0|0|0|||||||微信支付|o2mUlw****U59Y|-|||
1420921028569210880|消费|16400|0|2021-07-30 09:35:54|21073008946276929|16400|210730129700585520|66|0|0|0|||||||微信支付|o2mUlw****t2EM|-|||
1420921377602412544|消费|387000|0|2021-07-30 09:37:19|21073009029270278|387000|210730129200585808|1548|0|0|0|||||||微信支付|o2mUlw****8A4U|信用卡|||
1420921445722107904|消费|83980|0|2021-07-30 09:37:32|21073009046271646|83980|210730125100584991|336|0|0|0|||||||微信支付|o2mUlw****sasQ|-|||
1420921606913396736|消费|107880|0|2021-07-30 09:38:10|21073009085276588|107880|210730124000586137|432|0|0|0|||||||微信支付|o2mUlw****EGRk|-|||
1420921957200707584|消费|53940|0|2021-07-30 09:39:39|21073009168278071|53940|210730128600584710|216|0|0|0|||||||微信支付|o2mUlw****bApw|信用卡|||
1420922611101085696|消费|61800|0|2021-07-30 09:42:09|21073009324270992|61800|210730127900587005|247|0|0|0|||||||微信支付|o2mUlw****GaRw|-|||
1420922641467850752|消费|98000|0|2021-07-30 09:42:18|21073009331278038|98000|210730127200585822|392|0|0|0|||||||微信支付|o2mUlw****VhAA|信用卡|||
1420922827296485376|消费|42990|0|2021-07-30 09:43:01|21073009375274583|42990|210730125800586311|172|0|0|0|||||||微信支付|o2mUlw****VWCg|信用卡|||
1420922885131735040|退款|45700|0|2021-07-30 09:43:11|21073009389273459|45700|210730122100585787|-182|0|0|0|||||21072967075276800|1420745407390027776|微信退货|000000|-|||
1420922849283022848|消费|107880|0|2021-07-30 09:43:12|21073009381277857|107880|210730127800586417|432|0|0|0|||||||微信支付|o2mUlw****TnuA|-|||
1420922919122378752|消费|98000|0|2021-07-30 09:43:23|21073009397273734|98000|210730121100584853|392|0|0|0|||||||微信支付|o2mUlw****OSxQ|-|||
1420923013058019328|消费|384000|0|2021-07-30 09:44:11|21073009420278979|384000|210730122900587283|1536|0|0|0|||||||微信支付|o2mUlw****sqns|-|||
1420923171502034944|消费|20000|0|2021-07-30 09:44:22|21073009458272110|20000|210730121400586666|80|0|0|0|||||||微信支付|o2mUlw****RT9s|-|||
1420923186979028992|消费|436800|0|2021-07-30 09:44:28|21073009461272293|436800|210730123100586452|1747|0|0|0|||||||微信支付|o2mUlw****uDos|-|||
1420924048761700352|消费|24530|0|2021-07-30 09:47:56|21073009667272802|24530|210730126800586667|98|0|0|0|||||||微信支付|o2mUlw****gIv8|-|||
1420924201992204288|消费|29270|0|2021-07-30 09:48:31|21073009703274533|29270|210730124100586982|117|0|0|0|||||||微信支付|o2mUlw****GQ_U|-|||
1420924428480417792|消费|53940|0|2021-07-30 09:49:22|21073009757273292|53940|210730128400587607|216|0|0|0|||||||微信支付|o2mUlw****eS-Q|-|||
1420924557048418304|消费|70000|0|2021-07-30 09:49:56|21073009788272629|70000|210730129200587021|280|0|0|0|||||||微信支付|o2mUlw****kWNw|-|||
1420924773289967616|消费|70000|0|2021-07-30 09:50:45|21073009839273360|70000|210730129400586938|280|0|0|0|||||||微信支付|o2mUlw****jvhE|-|||
1420925186466656256|消费|98000|0|2021-07-30 09:52:23|21073009938276235|98000|210730128000586141|392|0|0|0|||||||微信支付|o2mUlw****LEig|-|||
