云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1418604101930860544|消费|50000|0|2021-07-24 00:09:17|21072456548278291|50000|210724124600144804|200|0|0|0|||||||微信支付|o2mUlw****V3Ok|-|||
1418606932310110208|消费|70000|0|2021-07-24 00:20:32|21072457223273768|70000|210724120800145262|280|0|0|0|||||||微信支付|o2mUlw****wBxI|-|||
1418611475102048256|消费|80200|0|2021-07-24 00:38:34|21072458306279245|80200|210724124900146184|321|0|0|0|||||||微信支付|o2mUlw****gTqg|信用卡|||
1418632249124851712|平台转账|27887614|0|2021-07-24 02:00:59|5a765717-9406-42d0-bc03-22c78243bfbf|0||0|0|0|0||||||||||||
1418632250563502080|平台转账|4280493|0|2021-07-24 02:01:00|0fdba83c-abed-4b84-ae56-c7f628d55114|0||0|0|0|0||||||||||||
1418632252346085376|平台转账|9597237|0|2021-07-24 02:01:00|78ae2b12-9c79-4940-9a3f-7abd11067f88|0||0|0|0|0||||||||||||
1418632253541466112|平台转账|5300625|0|2021-07-24 02:01:00|20b56695-3fb7-4720-8477-6553ab412a0e|0||0|0|0|0||||||||||||
1418632255131099136|平台转账|12058483|0|2021-07-24 02:01:01|73cf4ec3-8cae-457a-a1f6-7bde0e358db2|0||0|0|0|0||||||||||||
1418632256527798272|平台转账|13326728|0|2021-07-24 02:01:01|eb48137c-65f1-4f5e-97f3-c3482370d45b|0||0|0|0|0||||||||||||
1418632259098918912|平台转账|13725367|0|2021-07-24 02:01:02|342d9a6e-8610-4e28-b5f4-f4354c0c4e20|0||0|0|0|0||||||||||||
1418632260734697472|平台转账|11500385|0|2021-07-24 02:01:02|fe783ce6-9ad8-425b-92b7-e2193ba503ab|0||0|0|0|0||||||||||||
1418632262752149504|平台转账|6239482|0|2021-07-24 02:01:03|873a302c-459f-4ea4-8485-a71719899843|0||0|0|0|0||||||||||||
1418632264354377728|平台转账|132119|0|2021-07-24 02:01:03|3d39a4c5-ca0c-4baa-b6a0-d4074205ea3a|0||0|0|0|0||||||||||||
1418632265910464512|平台转账|89513|0|2021-07-24 02:01:03|e0bb621b-b894-4725-9b19-d34ae877c24e|0||0|0|0|0||||||||||||
1418632267877597184|平台转账|15883345|0|2021-07-24 02:01:04|45a22b84-23cc-4da2-ad6e-29712640e474|0||0|0|0|0||||||||||||
1418632269660172288|平台转账|16186394|0|2021-07-24 02:01:04|d5b36bef-da70-4f56-8625-9ffb9aa60e97|0||0|0|0|0||||||||||||
1418632271425978368|平台转账|55801|0|2021-07-24 02:01:05|64e11a75-438d-4390-a5e2-3e196d5faff4|0||0|0|0|0||||||||||||
1418632273338576896|平台转账|12448091|0|2021-07-24 02:01:05|643bb954-4221-477e-a650-25c639f10d68|0||0|0|0|0||||||||||||
1418667423891984384|消费|70000|0|2021-07-24 04:20:55|21072471645273222|70000|210724121300147455|280|0|0|0|||||||微信支付|o2mUlw****swy8|-|||
1418679678528405504|消费|107880|0|2021-07-24 05:09:37|21072474567279368|107880|210724129400146941|432|0|0|0|||||||微信支付|o2mUlw****jP3I|信用卡|||
1418696103842287616|消费|161820|0|2021-07-24 06:14:52|21072478483275654|161820|210724121700147211|647|0|0|0|||||||微信支付|o2mUlw****dnMo|-|||
1418702154759147520|消费|52500|0|2021-07-24 06:38:52|21072479926275425|52500|210724128000147821|210|0|0|0|||||||微信支付|o2mUlw****BKPc|-|||
1418703537201745920|消费|30000|0|2021-07-24 06:44:21|21072480256278026|30000|210724127900148355|120|0|0|0|||||||微信支付|o2mUlw****UMfc|-|||
1418703646740201472|消费|161820|0|2021-07-24 06:44:57|21072480282273980|161820|210724127500148435|647|0|0|0|||||||微信支付|o2mUlw****z1ho|信用卡|||
1418704171573448704|消费|30000|0|2021-07-24 06:46:52|21072480407277861|30000|210724124700147793|120|0|0|0|||||||微信支付|o2mUlw****UMfc|-|||
1418707359332577280|消费|13500|0|2021-07-24 06:59:36|21072481167276757|13500|210724122600148067|54|0|0|0|||||||微信支付|o2mUlw****0tN4|-|||
1418707934199689216|消费|129000|0|2021-07-24 07:01:52|21072481304276783|129000|210724124800148547|516|0|0|0|||||||微信支付|o2mUlw****5jVg|-|||
1418708373024546816|消费|98000|0|2021-07-24 07:03:34|21072481408273699|98000|210724123800149197|392|0|0|0|||||||微信支付|o2mUlw****jPMg|-|||
1418708498971115520|消费|52500|0|2021-07-24 07:04:04|21072481438275566|52500|210724121900149605|210|0|0|0|||||||微信支付|o2mUlw****99YY|信用卡|||
1418711039482015744|消费|25696|0|2021-07-24 07:14:12|21072482044271641|25696|210724122200149375|103|0|0|0|||||||微信支付|o2mUlw****JRlQ|-|||
1418711250816217088|消费|35000|0|2021-07-24 07:15:01|21072482095276013|35000|210724121400149184|140|0|0|0|||||||微信支付|o2mUlw****2KoM|-|||
1418711247527886848|消费|50500|0|2021-07-24 07:15:02|21072482094272285|50500|210724128200148836|202|0|0|0|||||||微信支付|o2mUlw****7we4|-|||
1418714336574054400|消费|52500|0|2021-07-24 07:27:16|21072482830272688|52500|210724128500150286|210|0|0|0|||||||微信支付|o2mUlw****Pz8c|-|||
1418714542745067520|消费|53940|0|2021-07-24 07:28:07|21072482879275949|53940|210724128000149908|216|0|0|0|||||||微信支付|o2mUlw****7_qA|信用卡|||
1418714929120153600|消费|15480|0|2021-07-24 07:29:37|21072482972279541|15480|210724120100150616|62|0|0|0|||||||微信支付|o2mUlw****B8E4|-|||
1418715531082481664|消费|107880|0|2021-07-24 07:32:02|21072483115278088|107880|210724124000150005|432|0|0|0|||||||微信支付|o2mUlw****3PkQ|-|||
1418715846515113984|消费|53940|0|2021-07-24 07:33:19|21072483190273370|53940|210724124900150729|216|0|0|0|||||||微信支付|o2mUlw****dRLM|-|||
1418715980409880576|消费|53940|0|2021-07-24 07:33:48|21072483222277740|53940|210724125800150493|216|0|0|0|||||||微信支付|o2mUlw****MsDg|-|||
1418718572435218432|消费|14000|0|2021-07-24 07:44:05|21072483840279598|14000|210724127800151087|56|0|0|0|||||||微信支付|o2mUlw****SOOk|-|||
1418719336226373632|消费|70248|0|2021-07-24 07:47:14|21072484022275809|70248|210724126200150643|281|0|0|0|||||||微信支付|o2mUlw****tvgk|-|||
1418719425204330496|消费|54000|0|2021-07-24 07:47:32|21072484044277772|54000|210724121800151965|216|0|0|0|||||||微信支付|o2mUlw****2m-4|-|||
1418719598592663552|消费|5188|0|2021-07-24 07:48:22|21072484085274989|5188|210724126400150815|21|0|0|0|||||||微信支付|o2mUlw****P3E0|-|||
1418720279613411328|消费|25500|0|2021-07-24 07:51:02|21072484247279865|25500|210724123200151048|102|0|0|0|||||||微信支付|o2mUlw****TAP0|-|||
1418723529607622656|消费|129111|0|2021-07-24 08:03:50|21072485022277608|129111|210724129600152479|516|0|0|0|||||||微信支付|o2mUlw****ua2c|-|||
1418723673354809344|消费|129000|0|2021-07-24 08:04:25|21072485056277905|129000|210724124100152551|516|0|0|0|||||||微信支付|o2mUlw****9rpY|信用卡|||
1418724375082840064|消费|118000|0|2021-07-24 08:07:10|21072485224277768|118000|210724122300152535|472|0|0|0|||||||微信支付|o2mUlw****z2-M|-|||
1418724418678439936|消费|53940|0|2021-07-24 08:07:22|21072485234279677|53940|210724127500152712|216|0|0|0|||||||微信支付|o2mUlw****7MEY|-|||
1418725832997740544|消费|15400|0|2021-07-24 08:13:01|21072485571277209|15400|210724128300153496|62|0|0|0|||||||微信支付|o2mUlw****X5zA|-|||
