云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1420052055766077440|消费|52500|0|2021-07-28 00:02:54|21072801767274101|52500|210728122100431324|210|0|0|0|||||||微信支付|o2mUlw****dxaU|-|||
1420052982342361088|消费|113050|0|2021-07-28 00:06:36|21072801988278693|113050|210728120900430948|452|0|0|0|||||||微信支付|o2mUlw****-ykM|-|||
1420054247327670272|消费|43692|0|2021-07-28 00:11:40|21072802290272646|43692|210728122900432370|175|0|0|0|||||||微信支付|o2mUlw****V1xE|-|||
1420081802822819840|平台转账|23988454|0|2021-07-28 02:01:00|b79944a4-4597-4afe-97af-69ad9696cfb8|0||0|0|0|0||||||||||||
1420081804580229120|平台转账|4236099|0|2021-07-28 02:01:00|3bc6b27e-5392-4d33-b288-8a83d16fc1c3|0||0|0|0|0||||||||||||
1420081806320865280|平台转账|6943232|0|2021-07-28 02:01:01|2b3d4d08-1422-4351-a5c7-56c035d30c22|0||0|0|0|0||||||||||||
1420081808300580864|平台转账|3619921|0|2021-07-28 02:01:01|860d109c-62b4-47f9-9119-8c8e8a23114a|0||0|0|0|0||||||||||||
1420081809940557824|平台转账|10984356|0|2021-07-28 02:01:02|bc57d7a2-ed9c-47c6-a7ab-e802da245e7d|0||0|0|0|0||||||||||||
1420081811530194944|平台转账|4684627|0|2021-07-28 02:01:02|28b3d16c-7c77-4a1b-a093-0483a8aa5924|0||0|0|0|0||||||||||||
1420081813107249152|平台转账|17697463|0|2021-07-28 02:01:02|f30b3da9-b6a8-4cc4-8b70-a332aa2afafd|0||0|0|0|0||||||||||||
1420081814873063424|平台转账|12091579|0|2021-07-28 02:01:03|556d6b74-0ce4-4b93-b7c3-b488cff2e819|0||0|0|0|0||||||||||||
1420081816726941696|平台转账|5056025|0|2021-07-28 02:01:03|c5b0dd37-a2a6-490c-b4b1-df9dd66b15cb|0||0|0|0|0||||||||||||
