云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道交易商户号|渠道配置商户号|
1419697370572005376|消费|72550|0|2021-07-27 00:33:29|21072717204273852|72550|210727121500361438|290|0|0|0|||||||微信支付|o2mUlw****3vv8|-|||
1419719411945713664|平台转账|13492160|0|2021-07-27 02:00:59|2d15843b-53b0-44ee-a643-22f8d900c97d|0||0|0|0|0||||||||||||
1419719413170442240|平台转账|5605169|0|2021-07-27 02:00:59|b4275f47-a84c-4b22-9993-5647e46f486c|0||0|0|0|0||||||||||||
1419719415275995136|平台转账|4701392|0|2021-07-27 02:01:00|636bd588-f079-4a83-ac34-8401d1b1043c|0||0|0|0|0||||||||||||
1419719416978878464|平台转账|4222203|0|2021-07-27 02:01:00|5e03f19b-ab20-4e0a-9715-603d0928181d|0||0|0|0|0||||||||||||
1419719418262331392|平台转账|15956000|0|2021-07-27 02:01:01|7f1ede66-f93e-4129-aba1-ef2fe2f6ec2d|0||0|0|0|0||||||||||||
1419719419784859648|平台转账|13340158|0|2021-07-27 02:01:01|e0a8928e-16e4-45c9-bdfa-bd543eba9b57|0||0|0|0|0||||||||||||
1419719421684879360|平台转账|11648254|0|2021-07-27 02:01:01|e71a791c-640e-418a-8f60-66d827fb0cd4|0||0|0|0|0||||||||||||
1419719423115145216|平台转账|3563169|0|2021-07-27 02:01:02|eaa36150-e2f3-4fbd-837e-03d92113a1e4|0||0|0|0|0||||||||||||
1419719424889331712|平台转账|17134|0|2021-07-27 02:01:02|77427bf9-eb5b-4c4c-8ff6-069b9edafb19|0||0|0|0|0||||||||||||
1419719426722242560|平台转账|213506|0|2021-07-27 02:01:03|b29263eb-23fc-470c-bb43-3bb5a5026187|0||0|0|0|0||||||||||||
1419719429092020224|平台转账|8037406|0|2021-07-27 02:01:03|cfa94a2b-e9f1-4f76-bf26-bf3bf42be9dc|0||0|0|0|0||||||||||||
1419719431398899712|平台转账|222207|0|2021-07-27 02:01:04|8c3631d5-5c04-436a-bd83-9f332e452053|0||0|0|0|0||||||||||||
1419719433160503296|平台转账|126840|0|2021-07-27 02:01:04|a917a636-c4c1-4856-bdd9-6fa521f6b975|0||0|0|0|0||||||||||||
1419719434620116992|平台转账|113642|0|2021-07-27 02:01:05|94b7822b-75ef-4066-84d5-9ef7ed714389|0||0|0|0|0||||||||||||
1419719436364951552|平台转账|13625966|0|2021-07-27 02:01:05|ab3c619b-0ddc-40e6-a9d2-2693c3a804c7|0||0|0|0|0||||||||||||
1419719437824561152|平台转账|267027|0|2021-07-27 02:01:05|ca9177f3-756b-4e71-a2e5-53d5ea4c737d|0||0|0|0|0||||||||||||
1419719440102068224|平台转账|67252|0|2021-07-27 02:01:06|e9b82fa4-af0e-4b39-b1d8-b4e551ba543e|0||0|0|0|0||||||||||||
1419719441570086912|平台转账|234758|0|2021-07-27 02:01:06|40d63dea-0937-4acc-b217-58c67b99a750|0||0|0|0|0||||||||||||
1419719443176493056|平台转账|10380936|0|2021-07-27 02:01:07|33d2efb3-3a80-41fb-8c13-c19e68a805e2|0||0|0|0|0||||||||||||
1419719444640305152|平台转账|825663|0|2021-07-27 02:01:07|a34a5d05-aa8b-4d4a-b617-bd2baaa66c5d|0||0|0|0|0||||||||||||
1419719446137679872|平台转账|813606|0|2021-07-27 02:01:07|08b02f98-3b37-4589-b6fa-435b3cfb1a07|0||0|0|0|0||||||||||||
1419719447580516352|平台转账|613739|0|2021-07-27 02:01:08|c5265565-270e-4279-8574-953b5f52b860|0||0|0|0|0||||||||||||
1419751286588321792|消费|113050|0|2021-07-27 04:07:46|21072730058276256|113050|210727123900362529|452|0|0|0|||||||微信支付|o2mUlw****-whI|信用卡|||
1419768285532008448|消费|14484|0|2021-07-27 05:16:12|21072734111273874|14484|210727126100362675|58|0|0|0|||||||微信支付|o2mUlw****3lGg|-|||
1419769877014519808|消费|107880|0|2021-07-27 05:21:40|21072734491278469|107880|210727127700363089|432|0|0|0|||||||微信支付|o2mUlw****w2cw|-|||
1419776716246630400|消费|161820|0|2021-07-27 05:48:52|21072736121274263|161820|210727128600362159|647|0|0|0|||||||微信支付|o2mUlw****M7Aw|-|||
1419795177152720896|消费|14000|0|2021-07-27 07:02:10|21072740523277944|14000|210727121300364335|56|0|0|0|||||||微信支付|o2mUlw****jtm8|-|||
1419795193309184000|消费|21540|0|2021-07-27 07:02:20|21072740526279981|21540|210727124500364550|86|0|0|0|||||||微信支付|o2mUlw****zpDY|-|||
1419796082417737728|消费|387000|0|2021-07-27 07:05:51|21072740739272085|387000|210727128200364152|1548|0|0|0|||||||微信支付|o2mUlw****ZbCk|-|||
1419796140437540864|消费|436800|0|2021-07-27 07:06:21|21072740752270300|436800|210727128600364009|1747|0|0|0|||||||微信支付|o2mUlw****F6V0|-|||
1419796471221338112|消费|107880|0|2021-07-27 07:07:23|21072740831272468|107880|210727121100363502|432|0|0|0|||||||微信支付|o2mUlw****ORAk|-|||
1419796614557478912|消费|39600|0|2021-07-27 07:07:51|21072740865277578|39600|210727129400364800|158|0|0|0|||||||微信支付|o2mUlw****ohmY|-|||
1419796956447772672|消费|10550|0|2021-07-27 07:09:27|21072740947272011|10550|210727124000365050|42|0|0|0|||||||微信支付|o2mUlw****3brU|-|||
1419797681500327936|消费|53940|0|2021-07-27 07:12:07|21072741120275516|53940|210727120500364438|216|0|0|0|||||||微信支付|o2mUlw****ipo4|-|||
1419798282460213248|消费|61800|0|2021-07-27 07:14:33|21072741263277685|61800|210727128400365814|247|0|0|0|||||||微信支付|o2mUlw****prUE|-|||
1419798714897141760|消费|53940|0|2021-07-27 07:16:13|21072741366273179|53940|210727127500365130|216|0|0|0|||||||微信支付|o2mUlw****EKo0|-|||
1419799121983705088|消费|53940|0|2021-07-27 07:17:48|21072741463270180|53940|210727129600365924|216|0|0|0|||||||微信支付|o2mUlw****9p04|-|||
1419799510053302272|消费|161820|0|2021-07-27 07:19:22|21072741556270277|161820|210727126700364884|647|0|0|0|||||||微信支付|o2mUlw****4B74|-|||
1419800307935744000|消费|53940|0|2021-07-27 07:22:35|21072741746272598|53940|210727121700366455|216|0|0|0|||||||微信支付|o2mUlw****YFQc|-|||
1419801242728669184|消费|98000|0|2021-07-27 07:26:15|21072741969276001|98000|210727124300366086|392|0|0|0|||||||微信支付|o2mUlw****aVCU|-|||
1419801367286910976|消费|258000|0|2021-07-27 07:26:45|21072741999275563|258000|210727121900366228|1032|0|0|0|||||||微信支付|o2mUlw****P5zs|-|||
1419802610604445696|消费|129000|0|2021-07-27 07:31:40|21072742295275498|129000|210727129600366869|516|0|0|0|||||||微信支付|o2mUlw****WmQg|-|||
1419802700387725312|消费|129000|0|2021-07-27 07:32:02|21072742316276813|129000|210727121100365361|516|0|0|0|||||||微信支付|o2mUlw****ALfo|-|||
1419803224193372160|消费|42500|0|2021-07-27 07:34:08|21072742441273231|42500|210727129900366236|170|0|0|0|||||||微信支付|o2mUlw****Oyko|-|||
1419803778487431168|消费|29800|0|2021-07-27 07:36:19|21072742573278113|29800|210727126300367260|119|0|0|0|||||||微信支付|o2mUlw****5W8g|信用卡|||
1419803767452221440|消费|35000|0|2021-07-27 07:36:23|21072742571273844|35000|210727128700365552|140|0|0|0|||||||微信支付|o2mUlw****VDvQ|-|||
1419803939229941760|消费|161820|0|2021-07-27 07:36:59|21072742612271657|161820|210727124900367003|647|0|0|0|||||||微信支付|o2mUlw****lzyc|-|||
1419804742409785344|消费|53940|0|2021-07-27 07:40:11|21072742803273502|53940|210727128100366799|216|0|0|0|||||||微信支付|o2mUlw****M5u4|-|||
1419804749590441984|消费|53940|0|2021-07-27 07:40:14|21072742805278609|53940|210727120100368168|216|0|0|0|||||||微信支付|o2mUlw****UNgQ|-|||
1419805090868375552|退款|5800|0|2021-07-27 07:41:28|21072742886272682|5800|210727120600366852|-23|0|0|0|||||21072691330279321|1419588849251655680|微信退货|000000|-|||
1419805992027168768|消费|176520|0|2021-07-27 07:45:10|21072743101279856|176520|210727121000367536|706|0|0|0|||||||微信支付|o2mUlw****mP2c|-|||
1419807021829464064|消费|46620|0|2021-07-27 07:49:13|21072743347270624|46620|210727125700367414|186|0|0|0|||||||微信支付|o2mUlw****DqfE|-|||
1419808136939716608|消费|53940|0|2021-07-27 07:53:42|21072743613272832|53940|210727126600367338|216|0|0|0|||||||微信支付|o2mUlw****9ZMw|-|||
1419808542042374144|消费|53940|0|2021-07-27 07:55:15|21072743709275462|53940|210727128700366757|216|0|0|0|||||||微信支付|o2mUlw****rIKY|-|||
1419808560732180480|消费|53940|0|2021-07-27 07:55:21|21072743714275806|53940|210727126200368174|216|0|0|0|||||||微信支付|o2mUlw****GME8|-|||
1419809385399459840|消费|53940|0|2021-07-27 07:58:39|21072743910271211|53940|210727125700368027|216|0|0|0|||||||微信支付|o2mUlw****D2TI|-|||
1419809919493746688|消费|294000|0|2021-07-27 08:00:43|21072744038273970|294000|210727120800368032|1176|0|0|0|||||||微信支付|o2mUlw****4pcI|-|||
1419809931372015616|消费|22437|0|2021-07-27 08:00:50|21072744040278642|22437|210727122000367550|90|0|0|0|||||||微信支付|o2mUlw****XGOY|-|||
1419811143546843136|消费|45600|0|2021-07-27 08:05:35|21072744329275241|45600|210727127600369376|182|0|0|0|||||||微信支付|o2mUlw****jMfM|-|||
1419811167886389248|消费|98000|0|2021-07-27 08:05:43|21072744335278778|98000|210727120500368133|392|0|0|0|||||||微信支付|o2mUlw****bRuQ|-|||
1419811480513024000|消费|98000|0|2021-07-27 08:07:02|21072744410275448|98000|210727125200369019|392|0|0|0|||||||微信支付|o2mUlw****NeSM|信用卡|||
1419811600449155072|消费|387000|0|2021-07-27 08:07:25|21072744438277281|387000|210727129900368556|1548|0|0|0|||||||微信支付|o2mUlw****cbSU|-|||
1419811632397160448|消费|25750|0|2021-07-27 08:07:39|21072744446278588|25750|210727126200369039|103|0|0|0|||||||微信支付|o2mUlw****C1oo|-|||
1419812012740849664|消费|107880|0|2021-07-27 08:09:06|21072744537275249|107880|210727120400368889|432|0|0|0|||||||微信支付|o2mUlw****LnpI|-|||
1419812308141477888|消费|113050|0|2021-07-27 08:10:14|21072744607279375|113050|210727127500368803|452|0|0|0|||||||微信支付|o2mUlw****lboc|-|||
1419813190530764800|消费|127000|0|2021-07-27 08:13:48|21072744817275633|127000|210727129100369184|508|0|0|0|||||||微信支付|o2mUlw****5hfc|信用卡|||
1419813405916667904|消费|11900|0|2021-07-27 08:14:39|21072744869273718|11900|210727127700370034|48|0|0|0|||||||微信支付|o2mUlw****bMVI|-|||
1419813531431219200|消费|65100|0|2021-07-27 08:15:11|21072744899277678|65100|210727128300369933|260|0|0|0|||||||微信支付|o2mUlw****hjS0|-|||
1419813664780722176|消费|294000|0|2021-07-27 08:15:36|21072744931277138|294000|210727123000369511|1176|0|0|0|||||||微信支付|o2mUlw****-eEA|-|||
1419813698117054464|消费|113050|0|2021-07-27 08:15:44|21072744938276456|113050|210727122900370003|452|0|0|0|||||||微信支付|o2mUlw****j2-w|信用卡|||
1419814084995452928|消费|161820|0|2021-07-27 08:17:17|21072745031274646|161820|210727128500369645|647|0|0|0|||||||微信支付|o2mUlw****4B74|-|||
1419814409244524544|消费|161820|0|2021-07-27 08:18:43|21072745108276331|161820|210727127500369468|647|0|0|0|||||||微信支付|o2mUlw****a01I|-|||
1419814442534703104|消费|161820|0|2021-07-27 08:18:45|21072745116273215|161820|210727122200370548|647|0|0|0|||||||微信支付|o2mUlw****mPA8|-|||
1419814592615288832|消费|40400|0|2021-07-27 08:19:19|21072745152274034|40400|210727128800368842|162|0|0|0|||||||微信支付|o2mUlw****VCHU|信用卡|||
1419814618976497664|消费|113050|0|2021-07-27 08:19:24|21072745158272178|113050|210727126300370228|452|0|0|0|||||||微信支付|o2mUlw****eES0|-|||
1419814715445493760|消费|45600|0|2021-07-27 08:19:46|21072745181273557|45600|210727128900369741|182|0|0|0|||||||微信支付|o2mUlw****J_IE|-|||
1419814848392339456|消费|294000|0|2021-07-27 08:20:20|21072745213273005|294000|210727122600370153|1176|0|0|0|||||||微信支付|o2mUlw****auIA|信用卡|||
1419814897197260800|消费|52500|0|2021-07-27 08:20:31|21072745224279307|52500|210727122000369014|210|0|0|0|||||||微信支付|o2mUlw****WHrs|-|||
1419814905019633664|消费|258000|0|2021-07-27 08:20:37|21072745226272930|258000|210727129100369705|1032|0|0|0|||||||微信支付|o2mUlw****vYCo|-|||
1419815038574665728|消费|107880|0|2021-07-27 08:21:07|21072745258275954|107880|210727128600369342|432|0|0|0|||||||微信支付|o2mUlw****OZ1U|信用卡|||
1419815604600188928|消费|14000|0|2021-07-27 08:23:19|21072745393279784|14000|210727124400370708|56|0|0|0|||||||微信支付|o2mUlw****p98Y|信用卡|||
1419815890127429632|消费|45600|0|2021-07-27 08:24:30|21072745461275194|45600|210727126200370381|182|0|0|0|||||||微信支付|o2mUlw****C7Es|-|||
1419815930975756288|消费|198000|0|2021-07-27 08:24:37|21072745471277365|198000|210727120200370582|792|0|0|0|||||||微信支付|o2mUlw****OvaI|-|||
